resource_type,resource_id,trip_id,phase,start_s,end_s
drone,U06,Q3-T-018,cruise,4076.7372733038333,4615.339480798712
drone,U06,Q3-T-018,descent,4615.339480798712,4656.143213708869
drone,U06,Q3-T-018,handoff,4656.143213708869,4866.143213708869
drone,U06,Q3-T-018,climb,4866.143213708869,4900.146324467332
drone,U06,Q3-T-018,cruise,4900.146324467332,5438.748531962212
drone,U06,Q3-T-018,descent,5438.748531962212,5536.832264872368
drone,U03,Q3-T-019,prepare_load,3728.7626161436283,4088.7626161436283
drone,U03,Q3-T-019,climb,4088.7626161436283,4233.46399553816
drone,U03,Q3-T-019,cruise,4233.46399553816,4838.728933584476
drone,U03,Q3-T-019,descent,4838.728933584476,4928.050588857914
drone,U03,Q3-T-019,handoff,4928.050588857914,5138.050588857914
drone,U03,Q3-T-019,climb,5138.050588857914,5212.485301585778
drone,U03,Q3-T-019,cruise,5212.485301585778,5817.750239632094
drone,U03,Q3-T-019,descent,5817.750239632094,5991.391894905531
drone,U08,Q3-T-020,prepare_load,3733.98146214442,4213.98146214442
drone,U08,Q3-T-020,climb,4213.98146214442,4387.623117417857
drone,U08,Q3-T-020,cruise,4387.623117417857,4871.83506785491
drone,U08,Q3-T-020,descent,4871.83506785491,4983.487136946707
drone,U08,Q3-T-020,handoff,4983.487136946707,5379.487136946707
drone,U08,Q3-T-020,climb,5379.487136946707,5468.808792220145
drone,U08,Q3-T-020,cruise,5468.808792220145,5953.020742657198
drone,U08,Q3-T-020,descent,5953.020742657198,6170.072811748994
drone,U07,Q3-T-021,prepare_load,3862.6105604448767,4372.610560444877
drone,U07,Q3-T-021,climb,4372.610560444877,4452.094915913627
drone,U07,Q3-T-021,cruise,4452.094915913627,4804.1353783718305
drone,U07,Q3-T-021,descent,4804.1353783718305,4869.840822707768
drone,U07,Q3-T-021,handoff,4869.840822707768,5193.840822707768
drone,U07,Q3-T-021,climb,5193.840822707768,5262.555690871831
drone,U07,Q3-T-021,cruise,5262.555690871831,5465.233719941495
drone,U07,Q3-T-021,descent,5465.233719941495,5513.177305146573
drone,U07,Q3-T-021,handoff,5513.177305146573,5801.177305146573
drone,U07,Q3-T-021,climb,5801.177305146573,5841.98103805673
drone,U07,Q3-T-021,cruise,5841.98103805673,6380.583245551608
drone,U07,Q3-T-021,descent,6380.583245551608,6503.187911689303
drone,U05,Q3-T-022,prepare_load,5100.2001576085195,5490.2001576085195
drone,U05,Q3-T-022,climb,5490.2001576085195,5638.233242732217
drone,U05,Q3-T-022,cruise,5638.233242732217,6038.85877417357
drone,U05,Q3-T-022,descent,6038.85877417357,6077.778476322008
drone,U05,Q3-T-022,handoff,6077.778476322008,6317.778476322008
drone,U05,Q3-T-022,climb,6317.778476322008,6350.211561445706
drone,U05,Q3-T-022,cruise,6350.211561445706,6750.837092887059
drone,U05,Q3-T-022,descent,6750.837092887059,6928.476795035496
drone,U06,Q3-T-023,prepare_load,5536.832264872368,5926.832264872368
drone,U06,Q3-T-023,climb,5926.832264872368,5982.008568990206
drone,U06,Q3-T-023,cruise,5982.008568990206,6362.351566475342
drone,U06,Q3-T-023,descent,6362.351566475342,6387.6431314167485
drone,U06,Q3-T-023,handoff,6387.6431314167485,6627.6431314167485
drone,U06,Q3-T-023,climb,6627.6431314167485,6648.719435534587
drone,U06,Q3-T-023,cruise,6648.719435534587,7029.062433019723
drone,U06,Q3-T-023,descent,7029.062433019723,7095.27399796113
