运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
Q3-T-003,爬升·边界点,1732.4308668152366,1732.4308668152366,中继,Q3-R-002
Q3-T-003,爬升,1732.4308668152366,1746.604964500837,中继,Q3-R-002
Q3-T-003,爬升·边界点,1746.604964500837,1746.604964500837,中继,Q3-R-002
Q3-T-003,巡航,1746.604964500837,1955.6036396696895,中继,Q3-R-002
Q3-T-003,巡航·边界点,1955.6036396696895,1955.6036396696895,中继,Q3-R-002
Q3-T-003,巡航,1955.6036396696895,2028.8185116958698,中继,Q3-R-002
Q3-T-003,巡航·边界点,2028.8185116958698,2028.8185116958698,中继,Q3-R-002
Q3-T-003,巡航,2028.8185116958698,2033.5606020804112,中继,Q3-R-002
Q3-T-003,巡航·边界点,2033.5606020804112,2033.5606020804112,直连,
Q3-T-003,巡航,2033.5606020804112,2096.426524201029,直连,
Q3-T-003,巡航·边界点,2096.426524201029,2096.426524201029,直连,
Q3-T-003,巡航,2096.426524201029,2362.4792717489345,直连,
Q3-T-003,巡航·边界点,2362.4792717489345,2362.4792717489345,直连,
Q3-T-003,下降,2362.4792717489345,2443.121826912404,直连,
Q3-T-003,下降·边界点,2443.121826912404,2443.121826912404,直连,
Q3-T-003,下降,2443.121826912404,2454.296409465857,直连,
Q3-T-003,下降·边界点,2454.296409465857,2454.296409465857,直连,
Q3-T-003,下降,2454.296409465857,2464.0303996042667,直连,
Q3-T-003,下降·边界点,2464.0303996042667,2464.0303996042667,直连,
Q3-T-003,下降,2464.0303996042667,2465.196482381607,直连,
Q3-T-003,下降·边界点,2465.196482381607,2465.196482381607,直连,
Q3-T-003,下降,2465.196482381607,2476.3094536297,直连,
Q3-T-003,下降·边界点,2476.3094536297,2476.3094536297,直连,
Q3-T-003,下降,2476.3094536297,2476.719669698153,直连,
Q3-T-003,下降·边界点,2476.719669698153,2476.719669698153,直连,
Q3-T-004,爬升·边界点,360.0,360.0,直连,
Q3-T-004,爬升,360.0,360.34184672371094,直连,
Q3-T-004,爬升·边界点,360.34184672371094,360.34184672371094,直连,
Q3-T-004,爬升,360.34184672371094,369.60265609712184,直连,
Q3-T-004,爬升·边界点,369.60265609712184,369.60265609712184,直连,
Q3-T-004,爬升,369.60265609712184,370.5743917449054,直连,
Q3-T-004,爬升·边界点,370.5743917449054,370.5743917449054,直连,
Q3-T-004,爬升,370.5743917449054,378.6860501935803,直连,
Q3-T-004,爬升·边界点,378.6860501935803,378.6860501935803,直连,
Q3-T-004,爬升,378.6860501935803,387.99820232145794,直连,
Q3-T-004,爬升·边界点,387.99820232145794,387.99820232145794,直连,
Q3-T-004,爬升,387.99820232145794,462.6455118815104,直连,
Q3-T-004,爬升·边界点,462.6455118815104,462.6455118815104,直连,
Q3-T-004,巡航,462.6455118815104,611.0121914181283,直连,
Q3-T-004,巡航·边界点,611.0121914181283,611.0121914181283,直连,
Q3-T-004,巡航,611.0121914181283,618.9339572893757,直连,
Q3-T-004,巡航·边界点,618.9339572893757,618.9339572893757,直连,
Q3-T-004,巡航,618.9339572893757,719.3812221939677,直连,
Q3-T-004,巡航·边界点,719.3812221939677,719.3812221939677,直连,
Q3-T-004,巡航,719.3812221939677,744.679230704014,直连,
Q3-T-004,巡航·边界点,744.679230704014,744.679230704014,直连,
Q3-T-004,巡航,744.679230704014,791.4501659020625,直连,
Q3-T-004,巡航·边界点,791.4501659020625,791.4501659020625,直连,
Q3-T-004,巡航,791.4501659020625,795.4654058595361,中继,Q3-R-001
Q3-T-004,巡航·边界点,795.4654058595361,795.4654058595361,中继,Q3-R-001
Q3-T-004,巡航,795.465405859537,850.678511911715,中继,Q3-R-002
Q3-T-004,巡航·边界点,850.678511911715,850.678511911715,中继,Q3-R-002
Q3-T-004,巡航,850.678511911715,861.3534161851755,中继,Q3-R-002
Q3-T-004,巡航·边界点,861.3534161851755,861.3534161851755,中继,Q3-R-002
Q3-T-004,下降,861.3534161851755,868.1787454566407,中继,Q3-R-002
Q3-T-004,下降·边界点,868.1787454566407,868.1787454566407,中继,Q3-R-002
Q3-T-004,下降,868.1787454566407,874.6688193685209,中继,Q3-R-002
Q3-T-004,下降·边界点,874.6688193685209,874.6688193685209,中继,Q3-R-002
Q3-T-004,下降,874.6688193685209,888.4111389498785,中继,Q3-R-002
Q3-T-004,下降·边界点,888.4111389498785,888.4111389498785,中继,Q3-R-002
Q3-T-004,下降,888.4111389498785,894.968030442988,中继,Q3-R-002
Q3-T-004,下降·边界点,894.968030442988,894.968030442988,中继,Q3-R-002
Q3-T-004,投送交接,894.968030442988,1104.968030442988,中继,Q3-R-002
Q3-T-004,投送交接·边界点,1104.968030442988,1104.968030442988,中继,Q3-R-002
Q3-T-004,爬升,1104.968030442988,1110.432106687246,中继,Q3-R-002
Q3-T-004,爬升·边界点,1110.432106687246,1110.432106687246,中继,Q3-R-002
Q3-T-004,爬升,1110.432106687246,1121.8840396717108,中继,Q3-R-002
Q3-T-004,爬升·边界点,1121.8840396717108,1121.8840396717108,中继,Q3-R-002
Q3-T-004,爬升,1121.8840396717108,1127.2924345982774,中继,Q3-R-002
Q3-T-004,爬升·边界点,1127.2924345982774,1127.2924345982774,中继,Q3-R-002
Q3-T-004,爬升,1127.2924345982774,1132.980208991165,中继,Q3-R-002
Q3-T-004,爬升·边界点,1132.980208991165,1132.980208991165,中继,Q3-R-002
Q3-T-004,巡航,1132.980208991165,1143.6551132646255,中继,Q3-R-002
Q3-T-004,巡航·边界点,1143.6551132646255,1143.6551132646255,中继,Q3-R-002
Q3-T-004,巡航,1143.6551132646255,1198.8682193168038,中继,Q3-R-002
Q3-T-004,巡航·边界点,1198.8682193168038,1198.8682193168038,中继,Q3-R-001
Q3-T-004,巡航,1198.8682193168038,1202.883459274278,中继,Q3-R-001
Q3-T-004,巡航·边界点,1202.883459274278,1202.883459274278,直连,
Q3-T-004,巡航,1202.883459274278,1225.977956606348,直连,
Q3-T-004,巡航·边界点,1225.977956606348,1225.977956606348,直连,
Q3-T-004,巡航,1225.977956606348,1274.9524029823729,直连,
Q3-T-004,巡航·边界点,1274.9524029823729,1274.9524029823729,直连,
Q3-T-004,巡航,1274.9524029823729,1375.3996678869648,直连,
Q3-T-004,巡航·边界点,1375.3996678869648,1375.3996678869648,直连,
Q3-T-004,巡航,1375.3996678869648,1383.3214337582122,直连,
Q3-T-004,巡航·边界点,1383.3214337582122,1383.3214337582122,直连,
Q3-T-004,巡航,1383.3214337582122,1531.6881132948301,直连,
Q3-T-004,巡航·边界点,1531.6881132948301,1531.6881132948301,直连,
Q3-T-004,下降,1531.6881132948301,1621.2648847668931,直连,
Q3-T-004,下降·边界点,1621.2648847668931,1621.2648847668931,直连,
Q3-T-004,下降,1621.2648847668931,1632.4394673203462,直连,
Q3-T-004,下降·边界点,1632.4394673203462,1632.4394673203462,直连,
Q3-T-004,下降,1632.4394673203462,1642.173457458756,直连,
Q3-T-004,下降·边界点,1642.173457458756,1642.173457458756,直连,
Q3-T-004,下降,1642.173457458756,1643.3395402360964,直连,
Q3-T-004,下降·边界点,1643.3395402360964,1643.3395402360964,直连,
Q3-T-004,下降,1643.3395402360964,1654.4525114841895,直连,
Q3-T-004,下降·边界点,1654.4525114841895,1654.4525114841895,直连,
Q3-T-004,下降,1654.4525114841895,1654.8627275526426,直连,
Q3-T-004,下降·边界点,1654.8627275526426,1654.8627275526426,直连,
Q3-T-005,爬升·边界点,390.0,390.0,直连,
Q3-T-005,爬升,390.0,390.34184672371094,直连,
Q3-T-005,爬升·边界点,390.34184672371094,390.34184672371094,直连,
Q3-T-005,爬升,390.34184672371094,399.60265609712184,直连,
Q3-T-005,爬升·边界点,399.60265609712184,399.60265609712184,直连,
