trip_id,phase,start_s,end_s,duration_s,mode
Q3-T-008,巡航,1108.9093824145796,1178.4194755020023,69.51009308742282,直连
Q3-T-008,巡航,1178.4194755020023,1226.977956606348,48.55848110434564,直连
Q3-T-008,巡航,1226.977956606348,1234.3168148964191,7.338858290071209,直连
Q3-T-008,巡航,1234.3168148964191,1257.5212329103822,23.204418013963043,中继
Q3-T-008,巡航,1257.5212329103822,1274.8286162476609,17.307383337278683,中继
Q3-T-008,巡航,1274.8286162476609,1422.0882849922996,147.25966874463862,中继
Q3-T-008,下降,1422.0882849922996,1454.4987387716767,32.41045377937719,中继
Q3-T-008,下降,1454.4987387716767,1481.83956162616,27.34082285448329,中继
Q3-T-008,下降,1481.83956162616,1485.881761520589,4.042199894428945,中继
Q3-T-008,下降,1485.881761520589,1499.9880896797995,14.106328159210484,中继
Q3-T-008,投送交接,1499.9880896797995,1787.9880896797995,288.0,中继
Q3-T-008,爬升,1787.9880896797995,1799.2731522071679,11.285062527368417,中继
Q3-T-008,爬升,1799.2731522071679,1802.5069121227111,3.2337599155431582,中继
Q3-T-008,爬升,1802.5069121227111,1824.3795704062977,21.872658283586684,中继
Q3-T-008,爬升,1824.3795704062977,1841.3884876290183,17.008917222720555,中继
Q3-T-008,巡航,1841.3884876290183,1998.1563626427424,156.76787501372405,中继
Q3-T-008,巡航,1998.1563626427424,2050.0880887536337,51.931726110891425,中继
Q3-T-008,巡航,2050.0880887536337,2070.952997692678,20.86490893904388,中继
Q3-T-008,巡航,2070.952997692678,2121.2457353891723,50.29273769649445,直连
Q3-T-008,巡航,2121.2457353891723,2334.0879334274964,212.8421980383243,直连
Q3-T-008,下降,2334.0879334274964,2434.891127381833,100.80319395433658,直连
Q3-T-008,下降,2434.891127381833,2448.8593555736493,13.968228191816495,直连
Q3-T-008,下降,2448.8593555736493,2453.762859482356,4.90350390870643,直连
Q3-T-008,下降,2453.762859482356,2461.026843246662,7.263983764305892,直连
Q3-T-008,下降,2461.026843246662,2462.484446718337,1.4576034716753619,直连
Q3-T-008,下降,2462.484446718337,2476.3756607784535,13.891214060116363,直连
Q3-T-008,下降,2476.3756607784535,2476.88843086402,0.51277008556641,直连
Q3-T-009,爬升,1610.899502077302,1611.241348801013,0.34184672371093855,直连
Q3-T-009,爬升,1611.241348801013,1620.5021581744238,9.260809373410892,直连
Q3-T-009,爬升,1620.5021581744238,1621.4738938222074,0.9717356477835687,直连
Q3-T-009,爬升,1621.4738938222074,1629.5855522708823,8.111658448674856,直连
Q3-T-009,爬升,1629.5855522708823,1638.89770439876,9.312152127877638,直连
Q3-T-009,爬升,1638.89770439876,1659.3517054464426,20.45400104768264,直连
Q3-T-009,巡航,1659.3517054464426,1793.322337851978,133.97063240553553,直连
Q3-T-009,巡航,1793.322337851978,1846.198051389303,52.87571353732475,直连
Q3-T-009,巡航,1846.198051389303,1858.5261859437715,12.32813455446849,直连
Q3-T-009,巡航,1858.5261859437715,1913.8499424063175,55.32375646254616,直连
Q3-T-009,下降,1913.8499424063175,1939.313867254704,25.463924848386547,直连
Q3-T-009,下降,1939.313867254704,1945.2838003206427,5.96993306593868,直连
Q3-T-009,下降,1945.2838003206427,1947.9815791800725,2.697778859429638,直连
Q3-T-009,下降,1947.9815791800725,1949.4725864492862,1.4910072692137941,直连
Q3-T-009,投送交接,1949.4725864492862,2159.472586449286,210.0,直连
Q3-T-009,爬升,2159.472586449286,2160.7150925069645,1.242506057678174,直连
Q3-T-009,爬升,2160.7150925069645,2162.9632415564893,2.2481490495247156,直连
Q3-T-009,爬升,2162.9632415564893,2167.9381857781045,4.9749442216156,直连
Q3-T-009,爬升,2167.9381857781045,2189.1581231517603,21.21993737365562,直连
Q3-T-009,巡航,2189.1581231517603,2244.4818796143063,55.32375646254622,直连
Q3-T-009,巡航,2244.4818796143063,2256.810014168775,12.3281345544685,直连
Q3-T-009,巡航,2256.810014168775,2309.6857277061,52.875713537324785,直连
Q3-T-009,巡航,2309.6857277061,2443.6563601116354,133.97063240553567,直连
Q3-T-009,下降,2443.6563601116354,2453.762859482356,10.106499370720485,直连
Q3-T-009,下降,2453.762859482356,2468.2011613688546,14.43830188649869,直连
Q3-T-009,下降,2468.2011613688546,2479.3757439223077,11.17458255345316,直连
Q3-T-009,下降,2479.3757439223077,2489.1097340607175,9.733990138409823,直连
Q3-T-009,下降,2489.1097340607175,2490.275816838058,1.166082777340284,直连
Q3-T-009,下降,2490.275816838058,2501.3887880861507,11.112971248093071,直连
Q3-T-009,下降,2501.3887880861507,2501.799004154604,0.4102160684531281,直连
Q3-T-010,爬升,1610.899502077302,1611.241348801013,0.34184672371093855,直连
Q3-T-010,爬升,1611.241348801013,1620.5021581744238,9.260809373410892,直连
Q3-T-010,爬升,1620.5021581744238,1621.4738938222074,0.9717356477835687,直连
Q3-T-010,爬升,1621.4738938222074,1629.5855522708823,8.111658448674856,直连
Q3-T-010,爬升,1629.5855522708823,1638.89770439876,9.312152127877638,直连
Q3-T-010,爬升,1638.89770439876,1659.3517054464426,20.45400104768264,直连
Q3-T-010,巡航,1659.3517054464426,1793.322337851978,133.97063240553553,直连
Q3-T-010,巡航,1793.322337851978,1846.198051389303,52.87571353732475,直连
Q3-T-010,巡航,1846.198051389303,1858.5261859437715,12.32813455446849,直连
Q3-T-010,巡航,1858.5261859437715,1913.8499424063175,55.32375646254616,直连
Q3-T-010,下降,1913.8499424063175,1939.313867254704,25.463924848386547,直连
