phase_id,anchor,s,local_line_distance_m,geodesic_plus_height_m,difference_m,absolute_relative_difference,loss_difference_db
IV-PH-0120,Q3-R-003,0.0,4933.789205472741,4933.044347430146,0.7448580425943874,0.00015099358329961473,0.001311414595492421
IV-PH-0120,Q3-R-004,0.0,7405.74228529885,7404.181532691275,1.5607526075755231,0.00021079340109158833,0.001830735271634426
IV-PH-0120,G01,0.5,4854.881422502931,4854.587269384023,0.2941531189080706,6.0592817182045304e-05,0.0005262865784697476
IV-PH-0120,Q3-R-001,0.5,6506.663338684416,6505.85212830646,0.8112103779558311,0.00012468933537949892,0.0010829702901298203
IV-PH-0120,Q3-R-002,0.5,2676.20013525453,2676.1948944973665,0.005240757163392118,1.9582868101900396e-06,1.7009446458969857e-05
IV-PH-0120,Q3-R-003,0.5,4933.751454142288,4933.006590399441,0.7448637428469738,0.0001509958945314646,0.0013114346675666163
IV-PH-0120,Q3-R-004,0.5,7404.903148298336,7403.342218786167,1.560929512169423,0.00021084119388788017,0.0018311503070926856
IV-PH-0120,G01,1.0,4856.0530074633325,4855.758925316929,0.29408214640352526,6.056358046735833e-05,0.0005260326469760227
IV-PH-0120,Q3-R-001,1.0,6506.791780642302,6505.980586279372,0.8111943629301095,0.00012468441185343497,0.0010829275302576772
IV-PH-0120,Q3-R-002,1.0,2674.4255908195464,2674.4203465850105,0.005244234535894066,1.960886418842301e-06,1.7032026327502867e-05
IV-PH-0120,Q3-R-003,1.0,4933.82794189819,4933.083089704502,0.74485219368853,0.00015099121181296534,0.0013113940001316022
IV-PH-0120,Q3-R-004,1.0,7404.140040334608,7402.578949911256,1.561090423351743,0.0002108846705877359,0.0018315278612967534
IV-PH-0121,G01,0.0,4856.0530074633325,4855.758925316929,0.29408214640352526,6.056358046735833e-05,0.0005260326469760227
IV-PH-0121,Q3-R-001,0.0,6506.791780642302,6505.980586279372,0.8111943629301095,0.00012468441185343497,0.0010829275302576772
IV-PH-0121,Q3-R-002,0.0,2674.4255908195464,2674.4203465850105,0.005244234535894066,1.960886418842301e-06,1.7032026327502867e-05
IV-PH-0121,Q3-R-003,0.0,4933.82794189819,4933.083089704502,0.74485219368853,0.00015099121181296534,0.0013113940001316022
IV-PH-0121,Q3-R-004,0.0,7404.140040334608,7402.578949911256,1.561090423351743,0.0002108846705877359,0.0018315278612967534
IV-PH-0121,G01,0.5,2437.7746068031006,2437.7013941746513,0.07321262844925513,3.0033468670203234e-05,0.0002608634770201873
IV-PH-0121,Q3-R-001,0.5,4330.915028807815,4330.53840948596,0.3766193218552871,8.69682441865219e-05,0.0007553637251671097
IV-PH-0121,Q3-R-002,0.5,2958.1325209714496,2958.0450671364547,0.08745383499490345,2.9564740566837753e-05,0.0002567922777615221
IV-PH-0121,Q3-R-003,0.5,4816.318956178434,4816.212226835018,0.10672934341619111,2.216043197214515e-05,0.00019248093371922333
IV-PH-0121,Q3-R-004,0.5,5916.354546028604,5915.553837183884,0.8007088447202477,0.0001353565307253509,0.0011756123260638555
IV-PH-0121,G01,1.0,251.48182373046876,251.48182373046876,0.0,0.0,0.0
IV-PH-0121,Q3-R-001,1.0,2633.30866946625,2633.221781846955,0.08688761929533939,3.299669625032343e-05,0.00028660093363429246
IV-PH-0121,Q3-R-002,1.0,4701.86639902068,4701.8838313084825,-0.01743228780287609,3.7075113780565005e-06,-3.220309435801453e-05
IV-PH-0121,Q3-R-003,1.0,5814.654096921769,5814.665463083316,-0.011366161546902731,1.9547404092402673e-06,-1.697867605987496e-05
IV-PH-0121,Q3-R-004,1.0,5190.781862451577,5190.539878585476,0.2419838661007816,4.662017280690404e-05,0.0004049282370692011
IV-PH-0122,G01,0.0,251.48182373046876,251.48182373046876,0.0,0.0,0.0
IV-PH-0122,Q3-R-001,0.0,2633.30866946625,2633.221781846955,0.08688761929533939,3.299669625032343e-05,0.00028660093363429246
IV-PH-0122,Q3-R-002,0.0,4701.86639902068,4701.8838313084825,-0.01743228780287609,3.7075113780565005e-06,-3.220309435801453e-05
IV-PH-0122,Q3-R-003,0.0,5814.654096921769,5814.665463083316,-0.011366161546902731,1.9547404092402673e-06,-1.697867605987496e-05
IV-PH-0122,Q3-R-004,0.0,5190.781862451577,5190.539878585476,0.2419838661007816,4.662017280690404e-05,0.0004049282370692011
IV-PH-0122,G01,0.5,115.74091186523441,115.74091186523441,0.0,0.0,0.0
IV-PH-0122,Q3-R-001,0.5,2634.380519573194,2634.2936673070203,0.08685226617353692,3.296984966081024e-05,0.0002863677548126411
IV-PH-0122,Q3-R-002,0.5,4709.250337198084,4709.267742152776,-0.017404954692210595,3.6958940636180865e-06,-3.210218727333723e-05
IV-PH-0122,Q3-R-003,0.5,5815.590245200525,5815.601609532439,-0.011364331914592185,1.954111144058551e-06,-1.697321032115134e-05
IV-PH-0122,Q3-R-004,0.5,5198.464512212382,5198.22288598338,0.24162622900166753,4.648246800905644e-05,0.00040373220406990785
IV-PH-0122,G01,1.0,20.0,20.0,0.0,0.0,0.0
IV-PH-0122,Q3-R-001,1.0,2642.4341213047032,2642.347533755259,0.08658754944417524,3.2769175264814046e-05,0.0002846247764467422
IV-PH-0122,Q3-R-002,1.0,4720.527622296987,4720.5449856715995,-0.01736337461261428,3.678256359237717e-06,-3.194898755548509e-05
IV-PH-0122,Q3-R-003,1.0,5819.693181225441,5819.704537545414,-0.011356319972946949,1.951356791342662e-06,-1.694928627142333e-05
IV-PH-0122,Q3-R-004,1.0,5209.67383011785,5209.43272380445,0.24110631340045074,4.6282642695185965e-05,0.0004019966239475446
IV-PH-0123,G01,0.0,19.999999999999986,19.999999999999986,0.0,0.0,0.0
IV-PH-0123,Q3-R-001,0.0,2642.4341213047032,2642.347533755259,0.08658754944417524,3.2769175264814046e-05,0.0002846247764467422
IV-PH-0123,Q3-R-002,0.0,4720.527622296987,4720.5449856715995,-0.01736337461261428,3.678256359237717e-06,-3.194898755548509e-05
IV-PH-0123,Q3-R-003,0.0,5819.693181225441,5819.704537545414,-0.011356319972946949,1.951356791342662e-06,-1.694928627142333e-05
IV-PH-0123,Q3-R-004,0.0,5209.67383011785,5209.43272380445,0.24110631340045074,4.6282642695185965e-05,0.0004019966239475446
IV-PH-0123,G01,0.5,52.678305053711654,52.678305053711654,0.0,0.0,0.0
IV-PH-0123,Q3-R-001,0.5,2637.25631918887,2637.1695616339816,0.08675755488820869,3.289798128659349e-05,0.000285743534604403
IV-PH-0123,Q3-R-002,0.5,4714.006791659601,4714.024179052679,-0.017387393078024616,3.688439519527189e-06,-3.2037437686976016e-05
IV-PH-0123,Q3-R-003,0.5,5817.102814321131,5817.114175698085,-0.011361376954482694,1.953095059049493e-06,-1.696438470178949e-05
IV-PH-0123,Q3-R-004,0.5,5203.234740298889,5202.993335598568,0.2414047003212545,4.639727263719099e-05,0.00040299224083598204
IV-PH-0123,G01,1.0,125.35661010742189,125.35661010742189,0.0,0.0,0.0
IV-PH-0123,Q3-R-001,1.0,2634.0744053308085,2633.987542970922,0.08686235988670887,3.29775135491853e-05,0.00028643432030668354
IV-PH-0123,Q3-R-002,1.0,4708.598868326735,4708.61627568952,-0.01740736278497934,3.6969168362376785e-06,-3.2111070996488776e-05
IV-PH-0123,Q3-R-003,1.0,5815.419662691138,5815.4310273564,-0.011364665261680784,1.9542257845068067e-06,-1.6974206077995902e-05
IV-PH-0123,Q3-R-004,1.0,5197.803996029734,5197.562339094408,0.241656935325409,4.649428319651743e-05,0.00040383482471387585
IV-PH-0124,G01,0.0,125.35661010742189,125.35661010742189,0.0,0.0,0.0
IV-PH-0124,Q3-R-001,0.0,2634.0744053308085,2633.987542970922,0.08686235988670887,3.29775135491853e-05,0.00028643432030668354
IV-PH-0124,Q3-R-002,0.0,4708.598868326735,4708.61627568952,-0.01740736278497934,3.6969168362376785e-06,-3.2111070996488776e-05
IV-PH-0124,Q3-R-003,0.0,5815.419662691138,5815.4310273564,-0.011364665261680784,1.9542257845068067e-06,-1.6974206077995902e-05
IV-PH-0124,Q3-R-004,0.0,5197.803996029734,5197.562339094408,0.241656935325409,4.649428319651743e-05,0.00040383482471387585
IV-PH-0124,G01,0.5,1532.1485987047301,1532.137447241365,0.011151463365195013,7.278370087013655e-06,6.321888925634013e-05
IV-PH-0124,Q3-R-001,0.5,2887.3100357359526,2887.0456382039274,0.2643975320252139,9.158065550695602e-05,0.0007954230445881567
IV-PH-0124,Q3-R-002,0.5,4341.913851199035,4341.7526921219005,0.16115907713447086,3.7118437774425434e-05,0.0003224006705775242
IV-PH-0124,Q3-R-003,0.5,4409.379791708463,4409.396565830299,-0.0167741218356241,3.804176282444557e-06,-3.30427182031272e-05
IV-PH-0124,Q3-R-004,0.5,4643.895986029485,4643.358264882265,0.537721147220509,0.00011580436325305674,0.0010058056816025021
IV-PH-0124,G01,1.0,3056.5952422518126,3056.5505159176114,0.044726334201186546,1.4632944545907231e-05,0.00012709921148954518
IV-PH-0124,Q3-R-001,1.0,3794.509271267316,3794.0600658640615,0.44920540325438196,0.00011839701940830493,0.001028322570093867
IV-PH-0124,Q3-R-002,1.0,4494.113769953812,4493.884608506524,0.22916144728787913,5.099406576975672e-05,0.000442917534485791
IV-PH-0124,Q3-R-003,1.0,3119.244225685461,3119.2018220544123,0.04240363104872813,1.3594385188195248e-05,0.00011807852684155793
IV-PH-0124,Q3-R-004,1.0,4558.278575801447,4557.330699261254,0.9478765401927376,0.00020798941370359385,0.0018063852453234386
IV-PH-0125,G01,0.0,3056.5952422518126,3056.5505159176114,0.044726334201186546,1.4632944545907231e-05,0.00012709921148954518
IV-PH-0125,Q3-R-001,0.0,3794.509271267316,3794.0600658640615,0.44920540325438196,0.00011839701940830493,0.001028322570093867
IV-PH-0125,Q3-R-002,0.0,4494.113769953812,4493.884608506524,0.22916144728787913,5.099406576975672e-05,0.000442917534485791
IV-PH-0125,Q3-R-003,0.0,3119.244225685461,3119.2018220544123,0.04240363104872813,1.3594385188195248e-05,0.00011807852684155793
IV-PH-0125,Q3-R-004,0.0,4558.278575801447,4557.330699261254,0.9478765401927376,0.00020798941370359385,0.0018063852453234386
IV-PH-0125,G01,0.5,3055.093028069137,3055.04827974231,0.044748326826720586,1.4647338676590426e-05,0.00012722423549053403
IV-PH-0125,Q3-R-001,0.5,3795.6980274534785,3795.2489627513264,0.4490647021520999,0.00011832285748826214,0.0010276784840759158
IV-PH-0125,Q3-R-002,0.5,4497.446509602771,4497.21751797948,0.22899162329031242,5.091851180753967e-05,0.00044226131454695576
IV-PH-0125,Q3-R-003,0.5,3120.9656916319786,3120.9233113902924,0.04238024168625998,1.3579392204732084e-05,0.00011794830121070716
IV-PH-0125,Q3-R-004,0.5,4561.935705454988,4560.988588949077,0.9471165059112536,0.0002076559691918642,0.0018034895848776486
IV-PH-0125,G01,1.0,3054.2393300556505,3054.194569220925,0.044760834725366294,1.4655528228767707e-05,0.0001272953679944796
IV-PH-0125,Q3-R-001,1.0,3797.4085849953985,3796.959722600115,0.4488623952834132,0.00011821626461079163,0.0010267527395919633
IV-PH-0125,Q3-R-002,1.0,4501.217299363555,4500.9884995824095,0.2287997811454261,5.0833229448743e-05,0.00044152059907356467
IV-PH-0125,Q3-R-003,1.0,3123.321100546271,3123.2787522654844,0.042348280786427495,1.355891809391332e-05,0.00011777046775646627
IV-PH-0125,Q3-R-004,1.0,4566.024170621706,4565.077902349557,0.9462682721486999,0.00020728414550421451,0.0018002606352725478
IV-PH-0126,G01,0.0,3054.2393300556505,3054.194569220925,0.044760834725366294,1.4655528228767707e-05,0.0001272953679944796
IV-PH-0126,Q3-R-001,0.0,3797.4085849953985,3796.959722600115,0.4488623952834132,0.00011821626461079163,0.0010267527395919633
IV-PH-0126,Q3-R-002,0.0,4501.217299363555,4500.9884995824095,0.2287997811454261,5.0833229448743e-05,0.00044152059907356467
IV-PH-0126,Q3-R-003,0.0,3123.321100546271,3123.2787522654844,0.042348280786427495,1.355891809391332e-05,0.00011777046775646627
IV-PH-0126,Q3-R-004,0.0,4566.024170621706,4565.077902349557,0.9462682721486999,0.00020728414550421451,0.0018002606352725478
IV-PH-0126,G01,0.5,3054.2393300556505,3054.194569220925,0.044760834725366294,1.4655528228767707e-05,0.0001272953679944796
IV-PH-0126,Q3-R-001,0.5,3797.4085849953985,3796.959722600115,0.4488623952834132,0.00011821626461079163,0.0010267527395919633
IV-PH-0126,Q3-R-002,0.5,4501.217299363555,4500.9884995824095,0.2287997811454261,5.0833229448743e-05,0.00044152059907356467
IV-PH-0126,Q3-R-003,0.5,3123.321100546271,3123.2787522654844,0.042348280786427495,1.355891809391332e-05,0.00011777046775646627
IV-PH-0126,Q3-R-004,0.5,4566.024170621706,4565.077902349557,0.9462682721486999,0.00020728414550421451,0.0018002606352725478
IV-PH-0126,G01,1.0,3054.2393300556505,3054.194569220925,0.044760834725366294,1.4655528228767707e-05,0.0001272953679944796
IV-PH-0126,Q3-R-001,1.0,3797.4085849953985,3796.959722600115,0.4488623952834132,0.00011821626461079163,0.0010267527395919633
IV-PH-0126,Q3-R-002,1.0,4501.217299363555,4500.9884995824095,0.2287997811454261,5.0833229448743e-05,0.00044152059907356467
IV-PH-0126,Q3-R-003,1.0,3123.321100546271,3123.2787522654844,0.042348280786427495,1.355891809391332e-05,0.00011777046775646627
IV-PH-0126,Q3-R-004,1.0,4566.024170621706,4565.077902349557,0.9462682721486999,0.00020728414550421451,0.0018002606352725478
IV-PH-0127,G01,0.0,3054.2393300556505,3054.194569220925,0.044760834725366294,1.4655528228767707e-05,0.0001272953679944796
IV-PH-0127,Q3-R-001,0.0,3797.4085849953985,3796.959722600115,0.4488623952834132,0.00011821626461079163,0.0010267527395919633
IV-PH-0127,Q3-R-002,0.0,4501.217299363555,4500.9884995824095,0.2287997811454261,5.0833229448743e-05,0.00044152059907356467
IV-PH-0127,Q3-R-003,0.0,3123.321100546271,3123.2787522654844,0.042348280786427495,1.355891809391332e-05,0.00011777046775646627
IV-PH-0127,Q3-R-004,0.0,4566.024170621706,4565.077902349557,0.9462682721486999,0.00020728414550421451,0.0018002606352725478
IV-PH-0127,G01,0.5,3055.093028069137,3055.04827974231,0.044748326826720586,1.4647338676590426e-05,0.00012722423549053403
IV-PH-0127,Q3-R-001,0.5,3795.6980274534785,3795.2489627513264,0.4490647021520999,0.00011832285748826214,0.0010276784840759158
IV-PH-0127,Q3-R-002,0.5,4497.446509602771,4497.21751797948,0.22899162329031242,5.091851180753967e-05,0.00044226131454695576
IV-PH-0127,Q3-R-003,0.5,3120.9656916319786,3120.9233113902924,0.04238024168625998,1.3579392204732084e-05,0.00011794830121070716
IV-PH-0127,Q3-R-004,0.5,4561.935705454988,4560.988588949077,0.9471165059112536,0.0002076559691918642,0.0018034895848776486
IV-PH-0127,G01,1.0,3056.5952422518126,3056.5505159176114,0.044726334201186546,1.4632944545907231e-05,0.00012709921148954518
IV-PH-0127,Q3-R-001,1.0,3794.509271267316,3794.0600658640615,0.44920540325438196,0.00011839701940830493,0.001028322570093867
IV-PH-0127,Q3-R-002,1.0,4494.113769953812,4493.884608506524,0.22916144728787913,5.099406576975672e-05,0.000442917534485791
IV-PH-0127,Q3-R-003,1.0,3119.244225685461,3119.2018220544123,0.04240363104872813,1.3594385188195248e-05,0.00011807852684155793
IV-PH-0127,Q3-R-004,1.0,4558.278575801447,4557.330699261254,0.9478765401927376,0.00020798941370359385,0.0018063852453234386
IV-PH-0128,G01,0.0,3056.5952422518126,3056.5505159176114,0.044726334201186546,1.4632944545907231e-05,0.00012709921148954518
IV-PH-0128,Q3-R-001,0.0,3794.509271267316,3794.0600658640615,0.44920540325438196,0.00011839701940830493,0.001028322570093867
IV-PH-0128,Q3-R-002,0.0,4494.113769953812,4493.884608506524,0.22916144728787913,5.099406576975672e-05,0.000442917534485791
IV-PH-0128,Q3-R-003,0.0,3119.244225685461,3119.2018220544123,0.04240363104872813,1.3594385188195248e-05,0.00011807852684155793
IV-PH-0128,Q3-R-004,0.0,4558.278575801447,4557.330699261254,0.9478765401927376,0.00020798941370359385,0.0018063852453234386
IV-PH-0128,G01,0.5,1532.1485987047301,1532.137447241365,0.011151463365195013,7.278370087013655e-06,6.321888925634013e-05
IV-PH-0128,Q3-R-001,0.5,2887.3100357359526,2887.0456382039274,0.2643975320252139,9.158065550695602e-05,0.0007954230445881567
IV-PH-0128,Q3-R-002,0.5,4341.913851199035,4341.7526921219005,0.16115907713447086,3.7118437774425434e-05,0.0003224006705775242
IV-PH-0128,Q3-R-003,0.5,4409.379791708463,4409.396565830299,-0.0167741218356241,3.804176282444557e-06,-3.30427182031272e-05
IV-PH-0128,Q3-R-004,0.5,4643.895986029485,4643.358264882265,0.537721147220509,0.00011580436325305674,0.0010058056816025021
IV-PH-0128,G01,1.0,125.35661010742189,125.35661010742189,0.0,0.0,0.0
IV-PH-0128,Q3-R-001,1.0,2634.0744053308085,2633.987542970922,0.08686235988670887,3.29775135491853e-05,0.00028643432030668354
IV-PH-0128,Q3-R-002,1.0,4708.598868326735,4708.61627568952,-0.01740736278497934,3.6969168362376785e-06,-3.2111070996488776e-05
IV-PH-0128,Q3-R-003,1.0,5815.419662691138,5815.4310273564,-0.011364665261680784,1.9542257845068067e-06,-1.6974206077995902e-05
IV-PH-0128,Q3-R-004,1.0,5197.803996029734,5197.562339094408,0.241656935325409,4.649428319651743e-05,0.00040383482471387585
IV-PH-0129,G01,0.0,125.35661010742189,125.35661010742189,0.0,0.0,0.0
IV-PH-0129,Q3-R-001,0.0,2634.0744053308085,2633.987542970922,0.08686235988670887,3.29775135491853e-05,0.00028643432030668354
IV-PH-0129,Q3-R-002,0.0,4708.598868326735,4708.61627568952,-0.01740736278497934,3.6969168362376785e-06,-3.2111070996488776e-05
IV-PH-0129,Q3-R-003,0.0,5815.419662691138,5815.4310273564,-0.011364665261680784,1.9542257845068067e-06,-1.6974206077995902e-05
IV-PH-0129,Q3-R-004,0.0,5197.803996029734,5197.562339094408,0.241656935325409,4.649428319651743e-05,0.00040383482471387585
IV-PH-0129,G01,0.5,52.67830505371094,52.67830505371094,0.0,0.0,0.0
IV-PH-0129,Q3-R-001,0.5,2637.25631918887,2637.1695616339816,0.08675755488820869,3.289798128659349e-05,0.000285743534604403
IV-PH-0129,Q3-R-002,0.5,4714.006791659601,4714.024179052679,-0.017387393078024616,3.688439519527189e-06,-3.2037437686976016e-05
IV-PH-0129,Q3-R-003,0.5,5817.102814321131,5817.114175698085,-0.011361376954482694,1.953095059049493e-06,-1.696438470178949e-05
IV-PH-0129,Q3-R-004,0.5,5203.234740298889,5202.993335598568,0.2414047003212545,4.639727263719099e-05,0.00040299224083598204
IV-PH-0129,G01,1.0,20.0,20.0,0.0,0.0,0.0
IV-PH-0129,Q3-R-001,1.0,2642.4341213047032,2642.347533755259,0.08658754944417524,3.2769175264814046e-05,0.0002846247764467422
IV-PH-0129,Q3-R-002,1.0,4720.527622296987,4720.5449856715995,-0.01736337461261428,3.678256359237717e-06,-3.194898755548509e-05
IV-PH-0129,Q3-R-003,1.0,5819.693181225441,5819.704537545414,-0.011356319972946949,1.951356791342662e-06,-1.694928627142333e-05
IV-PH-0129,Q3-R-004,1.0,5209.67383011785,5209.43272380445,0.24110631340045074,4.6282642695185965e-05,0.0004019966239475446
IV-PH-0130,G01,0.0,19.999999999999986,19.999999999999986,0.0,0.0,0.0
IV-PH-0130,Q3-R-001,0.0,2642.4341213047032,2642.347533755259,0.08658754944417524,3.2769175264814046e-05,0.0002846247764467422
IV-PH-0130,Q3-R-002,0.0,4720.527622296987,4720.5449856715995,-0.01736337461261428,3.678256359237717e-06,-3.194898755548509e-05
IV-PH-0130,Q3-R-003,0.0,5819.693181225441,5819.704537545414,-0.011356319972946949,1.951356791342662e-06,-1.694928627142333e-05
IV-PH-0130,Q3-R-004,0.0,5209.67383011785,5209.43272380445,0.24110631340045074,4.6282642695185965e-05,0.0004019966239475446
IV-PH-0130,G01,0.5,115.26958312988228,115.26958312988228,0.0,0.0,0.0
IV-PH-0130,Q3-R-001,0.5,2634.396425687052,2634.309573945298,0.0868517417543444,3.2969451507656365e-05,0.0002863642966111372
IV-PH-0130,Q3-R-002,0.5,4709.282772443693,4709.300177278509,-0.017404834816261427,3.695843153136955e-06,-3.210174506969984e-05
IV-PH-0130,Q3-R-003,0.5,5815.59901519937,5815.610379514146,-0.011364314776074025,1.9541052502598077e-06,-1.697315912876341e-05
IV-PH-0130,Q3-R-004,0.5,5198.497343582361,5198.2557188794335,0.2416247029277656,4.6481880845186976e-05,0.00040372710426635677
IV-PH-0130,G01,1.0,250.53916625976564,250.53916625976564,0.0,0.0,0.0
IV-PH-0130,Q3-R-001,1.0,2633.2919872567,2633.205099086944,0.0868881697560937,3.2997114347918405e-05,0.0002866045650656295
IV-PH-0130,Q3-R-002,1.0,4701.9042045793885,4701.921636727027,-0.01743214763882861,3.7074517581630727e-06,-3.2202576504530435e-05
IV-PH-0130,Q3-R-003,1.0,5814.649671976304,5814.6610381465,-0.011366170196197345,1.954743384288564e-06,-1.6978701901008594e-05
IV-PH-0130,Q3-R-004,1.0,5190.823014367877,5190.581032420269,0.2419819476072007,4.661943356548836e-05,0.00040492181639988144
IV-PH-0131,G01,0.0,250.53916625976564,250.53916625976564,0.0,0.0,0.0
IV-PH-0131,Q3-R-001,0.0,2633.2919872567,2633.205099086944,0.0868881697560937,3.2997114347918405e-05,0.0002866045650656295
IV-PH-0131,Q3-R-002,0.0,4701.9042045793885,4701.921636727027,-0.01743214763882861,3.7074517581630727e-06,-3.2202576504530435e-05
IV-PH-0131,Q3-R-003,0.0,5814.649671976304,5814.6610381465,-0.011366170196197345,1.954743384288564e-06,-1.6978701901008594e-05
IV-PH-0131,Q3-R-004,0.0,5190.823014367877,5190.581032420269,0.2419819476072007,4.661943356548836e-05,0.00040492181639988144
IV-PH-0131,G01,0.5,3865.4686778859123,3865.472369759671,-0.0036918737587257056,9.550899361247384e-07,-8.295809741351009e-06
IV-PH-0131,Q3-R-001,0.5,3608.8531619349455,3608.5269937358894,0.32616819905615557,9.038818321779417e-05,0.0007850663041902859
IV-PH-0131,Q3-R-002,0.5,5858.409886879258,5858.0199855918145,0.3899012874435357,6.655854510611496e-05,0.0005781009386961692
IV-PH-0131,Q3-R-003,0.5,1958.6172565363865,1958.6261083799939,-0.008851843607317278,4.519414690452971e-06,-3.925522593558986e-05
IV-PH-0131,Q3-R-004,0.5,3450.007456562422,3449.098525113988,0.9089314484335773,0.00026352724974811737,0.0022886670581112973
IV-PH-0131,G01,1.0,7718.748783150027,7718.763578180845,-0.014795030818277155,1.9167617544472118e-06,-1.6648797017319392e-05
IV-PH-0131,Q3-R-001,1.0,6990.820556304386,6990.4617524399955,0.35880386439021095,5.132763429611381e-05,0.00044581472566968867
IV-PH-0131,Q3-R-002,1.0,8734.539833791494,8734.120492498478,0.41934129301625944,4.80118511504875e-05,0.00041701562964684824
IV-PH-0131,Q3-R-003,1.0,1902.7266643332491,1902.7240366195163,0.0026277137328634126,1.3810272442513275e-06,1.1995441948487768e-05
IV-PH-0131,Q3-R-004,1.0,5159.323190687548,5158.232702208631,1.0904884789169955,0.0002114073834726523,0.0018360671292796497
IV-PH-0132,G01,0.0,7718.748783150027,7718.763578180845,-0.014795030818277155,1.9167617544472118e-06,-1.6648797017319392e-05
IV-PH-0132,Q3-R-001,0.0,6990.820556304386,6990.4617524399955,0.35880386439021095,5.132763429611381e-05,0.00044581472566968867
IV-PH-0132,Q3-R-002,0.0,8734.539833791494,8734.120492498478,0.41934129301625944,4.80118511504875e-05,0.00041701562964684824
IV-PH-0132,Q3-R-003,0.0,1902.7266643332491,1902.7240366195163,0.0026277137328634126,1.3810272442513275e-06,1.1995441948487768e-05
IV-PH-0132,Q3-R-004,0.0,5159.323190687548,5158.232702208631,1.0904884789169955,0.0002114073834726523,0.0018360671292796497
IV-PH-0132,G01,0.5,7716.458137669619,7716.4729370923615,-0.014799422742726165,1.917899908854307e-06,-1.6658682920300814e-05
IV-PH-0132,Q3-R-001,0.5,6990.776248373215,6990.4174422345895,0.3588061386253685,5.132828498303112e-05,0.0004458203771736701
IV-PH-0132,Q3-R-002,0.5,8736.791834006195,8736.372600808008,0.4192331981867028,4.79871014370345e-05,0.0004168006666839513
IV-PH-0132,Q3-R-003,0.5,1903.4259256009611,1903.4232988525725,0.002626748388593114,1.380012732941001e-06,1.1986630026910218e-05
IV-PH-0132,Q3-R-004,0.5,5163.760730417589,5162.6711792608885,1.0895511567005087,0.00021104407367205088,0.0018329121268641276
IV-PH-0132,G01,1.0,7715.102673558524,7715.117475581368,-0.01480202284437837,1.918573876707298e-06,-1.666453694120423e-05
IV-PH-0132,Q3-R-001,1.0,6991.764635576969,6991.405880163392,0.35875541357745533,5.1313772898716485e-05,0.0004456943332805842
IV-PH-0132,Q3-R-002,1.0,8739.86937279608,8739.45028722805,0.4190855680299137,4.795330990581536e-05,0.00041650717125290144
IV-PH-0132,Q3-R-003,1.0,1907.912841156417,1907.9102205854667,0.002620570950284673,1.3735294889717176e-06,1.1930317363065592e-05
IV-PH-0132,Q3-R-004,1.0,5169.59124459118,5168.502922541691,1.088322049488852,0.00021056814048460532,0.0018287790949924631
IV-PH-0133,G01,0.0,7715.102673558524,7715.117475581368,-0.01480202284437837,1.918573876707298e-06,-1.666453694120423e-05
IV-PH-0133,Q3-R-001,0.0,6991.764635576969,6991.405880163392,0.35875541357745533,5.1313772898716485e-05,0.0004456943332805842
IV-PH-0133,Q3-R-002,0.0,8739.86937279608,8739.45028722805,0.4190855680299137,4.795330990581536e-05,0.00041650717125290144
IV-PH-0133,Q3-R-003,0.0,1907.912841156417,1907.9102205854667,0.002620570950284673,1.3735294889717176e-06,1.1930317363065592e-05
IV-PH-0133,Q3-R-004,0.0,5169.59124459118,5168.502922541691,1.088322049488852,0.00021056814048460532,0.0018287790949924631
IV-PH-0133,G01,0.5,7715.102673558524,7715.117475581368,-0.01480202284437837,1.918573876707298e-06,-1.666453694120423e-05
IV-PH-0133,Q3-R-001,0.5,6991.764635576969,6991.405880163392,0.35875541357745533,5.1313772898716485e-05,0.0004456943332805842
IV-PH-0133,Q3-R-002,0.5,8739.86937279608,8739.45028722805,0.4190855680299137,4.795330990581536e-05,0.00041650717125290144
IV-PH-0133,Q3-R-003,0.5,1907.912841156417,1907.9102205854667,0.002620570950284673,1.3735294889717176e-06,1.1930317363065592e-05
IV-PH-0133,Q3-R-004,0.5,5169.59124459118,5168.502922541691,1.088322049488852,0.00021056814048460532,0.0018287790949924631
IV-PH-0133,G01,1.0,7715.102673558524,7715.117475581368,-0.01480202284437837,1.918573876707298e-06,-1.666453694120423e-05
IV-PH-0133,Q3-R-001,1.0,6991.764635576969,6991.405880163392,0.35875541357745533,5.1313772898716485e-05,0.0004456943332805842
IV-PH-0133,Q3-R-002,1.0,8739.86937279608,8739.45028722805,0.4190855680299137,4.795330990581536e-05,0.00041650717125290144
IV-PH-0133,Q3-R-003,1.0,1907.912841156417,1907.9102205854667,0.002620570950284673,1.3735294889717176e-06,1.1930317363065592e-05
IV-PH-0133,Q3-R-004,1.0,5169.59124459118,5168.502922541691,1.088322049488852,0.00021056814048460532,0.0018287790949924631
IV-PH-0134,G01,0.0,7715.102673558524,7715.117475581368,-0.01480202284437837,1.918573876707298e-06,-1.666453694120423e-05
IV-PH-0134,Q3-R-001,0.0,6991.764635576969,6991.405880163392,0.35875541357745533,5.1313772898716485e-05,0.0004456943332805842
IV-PH-0134,Q3-R-002,0.0,8739.86937279608,8739.45028722805,0.4190855680299137,4.795330990581536e-05,0.00041650717125290144
IV-PH-0134,Q3-R-003,0.0,1907.912841156417,1907.9102205854667,0.002620570950284673,1.3735294889717176e-06,1.1930317363065592e-05
