trip_id,phase,start_s,end_s,duration_s,mode
Q2-009,下降,2833.29280573166,2905.384291323363,72.09148559170328,直连
Q2-009,下降,2905.384291323363,2905.7945073918163,0.4102160684531314,直连
Q2-010,爬升,1567.2712548431866,1567.6131015668975,0.34184672371093855,直连
Q2-010,爬升,1567.6131015668975,1615.7234582123272,48.1103566454296,直连
Q2-010,巡航,1615.7234582123272,1722.8999641367557,107.17650592442848,直连
Q2-010,巡航,1722.8999641367557,1819.3220477802272,96.42208364347155,直连
Q2-010,下降,1819.3220477802272,1854.9446918231959,35.62264404296866,直连
Q2-010,投送交接,1854.9446918231959,2064.944691823196,210.00000000000023,直连
Q2-010,爬升,2064.944691823196,2094.63022852567,29.68553670247411,直连
Q2-010,巡航,2094.63022852567,2191.0523121691417,96.42208364347155,直连
Q2-010,巡航,2191.0523121691417,2298.22881809357,107.17650592442848,直连
Q2-010,下降,2298.22881809357,2355.9612460680855,57.73242797451551,直连
Q2-010,下降,2355.9612460680855,2356.371462136539,0.4102160684531281,直连
Q2-011,爬升,1670.899502077302,1671.241348801013,0.3418467237109391,直连
Q2-011,爬升,1671.241348801013,1750.365448529125,79.12409972811196,直连
Q2-011,巡航,1750.365448529125,1875.5629566202656,125.19750809114069,直连
Q2-011,巡航,1875.5629566202656,2015.8827967302702,140.3198401100046,直连
Q2-011,下降,2015.8827967302702,2036.4019324724577,20.519135742187473,直连
Q2-011,投送交接,2036.4019324724577,2246.4019324724577,210.0,直连
Q2-011,爬升,2246.4019324724577,2263.501212257614,17.09927978515634,直连
Q2-011,巡航,2263.501212257614,2403.821052367619,140.3198401100047,直连
Q2-011,巡航,2403.821052367619,2529.0185604587596,125.19750809114082,直连
Q2-011,下降,2529.0185604587596,2623.9674801324936,94.94891967373427,直连
Q2-011,下降,2623.9674801324936,2624.377696200947,0.4102160684531272,直连
Q2-012,爬升,1673.4781941236447,1673.8200408473556,0.3418467237109393,直连
Q2-012,爬升,1673.8200408473556,1828.2273233554156,154.40728250805995,直连
Q2-012,巡航,1828.2273233554156,2090.959415805201,262.7320924497855,直连
Q2-012,巡航,2090.959415805201,2155.837513269222,64.87809746402095,直连
Q2-012,巡航,2155.837513269222,2279.860811539888,124.02329827066583,中断
Q2-012,下降,2279.860811539888,2376.2397666180127,96.37895507812482,中断
Q2-012,投送交接,2376.2397666180127,2586.2397666180127,210.0,中断
Q2-012,爬升,2586.2397666180127,2666.55556251645,80.3157958984375,中断
Q2-012,巡航,2666.55556251645,2790.578860787116,124.0232982706659,中断
Q2-012,巡航,2790.578860787116,2855.456958251137,64.87809746402087,直连
Q2-012,巡航,2855.456958251137,3118.1890507009225,262.7320924497855,直连
Q2-012,下降,3118.1890507009225,3303.477789710594,185.28873900967187,直连
Q2-012,下降,3303.477789710594,3303.8880057790475,0.41021606845312414,直连
Q2-013,爬升,2291.190524525781,2291.600740594234,0.4102160684531279,直连
Q2-013,爬升,2291.600740594234,2363.692226185937,72.09148559170328,直连
Q2-013,巡航,2363.692226185937,2516.96961554555,153.27738935961253,直连
Q2-013,巡航,2516.96961554555,2627.218163564549,110.2485480189992,直连
Q2-013,巡航,2627.218163564549,2857.7795898582162,230.5614262936673,中断
Q2-013,下降,2857.7795898582162,2902.5067169334116,44.72712707519531,中断
Q2-013,投送交接,2902.5067169334116,3298.5067169334116,396.0,中断
Q2-013,爬升,3298.5067169334116,3334.2884185935677,35.78170166015616,中断
