K,group_id,source_communication_row,transport_trip_id,source_relay_trip_id,local_relay_trip_id,start_s,end_s,mode
3,K3-G1,845,Q3-T-011,Q3-R-002,Q3-R-002@K3-G1,2867.930327328436,2867.930327328436,中继
3,K3-G1,846,Q3-T-011,Q3-R-002,Q3-R-002@K3-G1,2867.930327328436,2901.6848703944424,中继
3,K3-G1,847,Q3-T-011,Q3-R-002,Q3-R-002@K3-G1,2901.6848703944424,2901.6848703944424,中继
3,K3-G1,848,Q3-T-011,Q3-R-002,Q3-R-002@K3-G1,2901.6848703944424,2904.0269584292328,中继
3,K3-G1,849,Q3-T-011,Q3-R-002,Q3-R-002@K3-G1,2904.0269584292328,2904.0269584292328,中继
3,K3-G1,850,Q3-T-011,Q3-R-002,Q3-R-002@K3-G1,2904.0269584292328,2906.941729443823,中继
3,K3-G1,851,Q3-T-011,Q3-R-002,Q3-R-002@K3-G1,2906.941729443823,2906.941729443823,中继
3,K3-G1,852,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,2906.941729443823,2912.301129662562,中继
3,K3-G1,853,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,2912.301129662562,2912.301129662562,中继
3,K3-G1,854,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,2912.301129662562,2921.2429336594764,中继
3,K3-G1,855,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,2921.2429336594764,2921.2429336594764,中继
3,K3-G1,856,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,2921.2429336594764,2922.6663113577856,中继
3,K3-G1,857,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,2922.6663113577856,2922.6663113577856,中继
3,K3-G1,858,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,2922.6663113577856,2968.0084244181817,中继
3,K3-G1,859,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,2968.0084244181817,2968.0084244181817,中继
3,K3-G1,860,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,2968.0084244181817,3000.6278462478876,中继
3,K3-G1,861,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3000.6278462478876,3000.6278462478876,中继
3,K3-G1,862,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3000.6278462478876,3005.904951576033,中继
3,K3-G1,863,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3005.904951576033,3005.904951576033,中继
3,K3-G1,864,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3005.904951576033,3024.7722820060444,中继
3,K3-G1,865,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3024.7722820060444,3024.7722820060444,中继
3,K3-G1,866,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3024.7722820060444,3045.500267512536,中继
3,K3-G1,867,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3045.500267512536,3045.500267512536,中继
3,K3-G1,868,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3045.500267512536,3190.571916040055,中继
3,K3-G1,869,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3190.571916040055,3190.571916040055,中继
3,K3-G1,870,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3190.571916040055,3441.500267512536,中继
3,K3-G1,871,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3441.500267512536,3441.500267512536,中继
3,K3-G1,872,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3441.500267512536,3458.0826559177294,中继
3,K3-G1,873,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3458.0826559177294,3458.0826559177294,中继
3,K3-G1,874,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3458.0826559177294,3473.1765202617385,中继
3,K3-G1,875,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3473.1765202617385,3473.1765202617385,中继
3,K3-G1,876,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3473.1765202617385,3477.2819691726922,中继
3,K3-G1,877,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3477.2819691726922,3477.2819691726922,中继
3,K3-G1,878,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3477.2819691726922,3509.0454937627483,中继
3,K3-G1,879,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3509.0454937627483,3509.0454937627483,中继
3,K3-G1,880,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3509.0454937627483,3550.5550919335606,中继
3,K3-G1,881,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3550.5550919335606,3550.5550919335606,中继
3,K3-G1,882,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3550.5550919335606,3557.388371995142,中继
3,K3-G1,883,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3557.388371995142,3557.388371995142,中继
3,K3-G1,884,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3557.388371995142,3566.24764158759,中继
3,K3-G1,885,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3566.24764158759,3566.24764158759,中继
3,K3-G1,886,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3566.24764158759,3573.2999570596958,中继
3,K3-G1,887,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3573.2999570596958,3573.2999570596958,中继
3,K3-G1,888,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3573.2999570596958,3574.4164831006365,中继
3,K3-G1,889,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3574.4164831006365,3574.4164831006365,中继
3,K3-G1,890,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3574.4164831006365,3575.035762689663,中继
3,K3-G1,891,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3575.035762689663,3575.035762689663,中继
3,K3-G1,892,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3575.035762689663,3609.7315511045404,中继
3,K3-G1,893,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3609.7315511045404,3609.7315511045404,中继
3,K3-G1,894,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3609.7315511045404,3653.92336498019,中继
3,K3-G1,895,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3653.92336498019,3653.92336498019,中继
3,K3-G1,896,Q3-T-011,Q3-R-003,Q3-R-003@K3-G1,3653.92336498019,3707.8433954663597,中继
3,K3-G1,897,Q3-T-011,,,3707.8433954663597,3707.8433954663597,直连
3,K3-G1,898,Q3-T-011,,,3707.8433954663597,3818.0919434853586,直连
3,K3-G1,899,Q3-T-011,,,3818.0919434853586,3818.0919434853586,直连
3,K3-G1,900,Q3-T-011,,,3818.0919434853586,3971.3693328449713,直连
3,K3-G1,901,Q3-T-011,,,3971.3693328449713,3971.3693328449713,直连
3,K3-G1,902,Q3-T-011,,,3971.3693328449713,4019.9991564379798,直连
3,K3-G1,903,Q3-T-011,,,4019.9991564379798,4019.9991564379798,直连
3,K3-G1,904,Q3-T-011,,,4019.9991564379798,4033.967384629796,直连
3,K3-G1,905,Q3-T-011,,,4033.967384629796,4033.967384629796,直连
3,K3-G1,906,Q3-T-011,,,4033.967384629796,4046.1348723028086,直连
3,K3-G1,907,Q3-T-011,,,4046.1348723028086,4046.1348723028086,直连
3,K3-G1,908,Q3-T-011,,,4046.1348723028086,4047.592475774484,直连
3,K3-G1,909,Q3-T-011,,,4047.592475774484,4047.592475774484,直连
3,K3-G1,910,Q3-T-011,,,4047.592475774484,4061.4836898346,直连
3,K3-G1,911,Q3-T-011,,,4061.4836898346,4061.4836898346,直连
3,K3-G1,912,Q3-T-011,,,4061.4836898346,4061.9964599201667,直连
3,K3-G1,913,Q3-T-011,,,4061.9964599201667,4061.9964599201667,直连
3,K3-G1,914,Q3-T-012,,,1936.2753989802832,1936.2753989802832,直连
3,K3-G1,915,Q3-T-012,,,1936.2753989802832,1936.617245703994,直连
3,K3-G1,916,Q3-T-012,,,1936.617245703994,1936.617245703994,直连
3,K3-G1,917,Q3-T-012,,,1936.617245703994,1945.878055077405,直连
3,K3-G1,918,Q3-T-012,,,1945.878055077405,1945.878055077405,直连
3,K3-G1,919,Q3-T-012,,,1945.878055077405,1946.8497907251885,直连
3,K3-G1,920,Q3-T-012,,,1946.8497907251885,1946.8497907251885,直连
3,K3-G1,921,Q3-T-012,,,1946.8497907251885,1954.9614491738635,直连
3,K3-G1,922,Q3-T-012,,,1954.9614491738635,1954.9614491738635,直连
3,K3-G1,923,Q3-T-012,,,1954.9614491738635,1964.273601301741,直连
3,K3-G1,924,Q3-T-012,,,1964.273601301741,1964.273601301741,直连
3,K3-G1,925,Q3-T-012,,,1964.273601301741,2038.9209108617936,直连
3,K3-G1,926,Q3-T-012,,,2038.9209108617936,2038.9209108617936,直连
3,K3-G1,927,Q3-T-012,,,2038.9209108617936,2157.6142544910876,直连
3,K3-G1,928,Q3-T-012,,,2157.6142544910876,2157.6142544910876,直连
3,K3-G1,929,Q3-T-012,,,2157.6142544910876,2163.9516671880856,直连
3,K3-G1,930,Q3-T-012,,,2163.9516671880856,2163.9516671880856,直连
3,K3-G1,931,Q3-T-012,,,2163.9516671880856,2244.309479111759,直连
3,K3-G1,932,Q3-T-012,,,2244.309479111759,2244.309479111759,直连
3,K3-G1,933,Q3-T-012,,,2244.309479111759,2301.964634078235,直连
3,K3-G1,934,Q3-T-012,,,2301.964634078235,2301.964634078235,直连
3,K3-G1,935,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2301.964634078235,2305.1768260442145,中继
3,K3-G1,936,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2305.1768260442145,2305.1768260442145,中继
3,K3-G1,937,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2305.1768260442145,2349.347310885957,中继
3,K3-G1,938,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2349.347310885957,2349.347310885957,中继
3,K3-G1,939,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2349.347310885957,2357.8872343047256,中继
3,K3-G1,940,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2357.8872343047256,2357.8872343047256,中继
3,K3-G1,941,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2357.8872343047256,2364.712563576191,中继
3,K3-G1,942,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2364.712563576191,2364.712563576191,中继
3,K3-G1,943,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2364.712563576191,2371.2026374880706,中继
3,K3-G1,944,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2371.2026374880706,2371.2026374880706,中继
3,K3-G1,945,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2371.2026374880706,2384.9449570694283,中继
3,K3-G1,946,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2384.9449570694283,2384.9449570694283,中继
3,K3-G1,947,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2384.9449570694283,2391.501848562538,中继
3,K3-G1,948,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2391.501848562538,2391.501848562538,中继
3,K3-G1,949,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2391.501848562538,2454.762859482356,中继
3,K3-G1,950,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2454.762859482356,2454.762859482356,中继
3,K3-G1,951,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2454.762859482356,2571.501848562538,中继
3,K3-G1,952,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2571.501848562538,2571.501848562538,中继
3,K3-G1,953,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2571.501848562538,2576.9659248067956,中继
3,K3-G1,954,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2576.9659248067956,2576.9659248067956,中继
3,K3-G1,955,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2576.9659248067956,2588.4178577912603,中继
3,K3-G1,956,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2588.4178577912603,2588.4178577912603,中继
3,K3-G1,957,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2588.4178577912603,2593.826252717827,中继
3,K3-G1,958,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2593.826252717827,2593.826252717827,中继
3,K3-G1,959,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2593.826252717827,2633.489704600949,中继
3,K3-G1,960,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2633.489704600949,2633.489704600949,中继
3,K3-G1,961,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2633.489704600949,2705.333063183331,中继
3,K3-G1,962,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2705.333063183331,2705.333063183331,中继
3,K3-G1,963,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2705.333063183331,2713.122704680968,中继
3,K3-G1,964,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2713.122704680968,2713.122704680968,中继
3,K3-G1,965,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2713.122704680968,2718.1709416704257,中继
3,K3-G1,966,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2718.1709416704257,2718.1709416704257,中继
3,K3-G1,967,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2718.1709416704257,2719.423337628783,中继
3,K3-G1,968,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2719.423337628783,2719.423337628783,中继
3,K3-G1,969,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2719.423337628783,2733.776308320908,中继
3,K3-G1,970,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2733.776308320908,2733.776308320908,中继
3,K3-G1,971,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2733.776308320908,2735.4598922326595,中继
3,K3-G1,972,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2735.4598922326595,2735.4598922326595,中继
3,K3-G1,973,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2735.4598922326595,2740.21794045402,中继
3,K3-G1,974,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2740.21794045402,2740.21794045402,中继
3,K3-G1,975,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2740.21794045402,2750.369118152261,中继
3,K3-G1,976,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2750.369118152261,2750.369118152261,中继
3,K3-G1,977,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2750.369118152261,2824.9945453983546,中继
3,K3-G1,978,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2824.9945453983546,2824.9945453983546,中继
3,K3-G1,979,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,2824.9945453983546,3004.9945453983546,中继
3,K3-G1,980,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,3004.9945453983546,3004.9945453983546,中继
3,K3-G1,981,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,3004.9945453983546,3068.323182612513,中继
3,K3-G1,982,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,3068.323182612513,3068.323182612513,中继
3,K3-G1,983,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,3068.323182612513,3071.584145352885,中继
3,K3-G1,984,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,3071.584145352885,3071.584145352885,中继
3,K3-G1,985,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,3071.584145352885,3074.2223630330336,中继
3,K3-G1,986,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,3074.2223630330336,3074.2223630330336,中继
3,K3-G1,987,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,3074.2223630330336,3085.310341296792,中继
3,K3-G1,988,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,3085.310341296792,3085.310341296792,中继
3,K3-G1,989,Q3-T-012,Q3-R-002,Q3-R-002@K3-G1,3085.310341296792,3184.5289799133247,中继
3,K3-G1,990,Q3-T-012,,,3184.5289799133247,3184.5289799133247,直连
3,K3-G1,991,Q3-T-012,,,3184.5289799133247,3190.571916040055,直连
3,K3-G1,992,Q3-T-012,,,3190.571916040055,3190.571916040055,直连
3,K3-G1,993,Q3-T-012,,,3190.571916040055,3202.3666064785657,直连
3,K3-G1,994,Q3-T-012,,,3202.3666064785657,3202.3666064785657,直连
3,K3-G1,995,Q3-T-012,,,3202.3666064785657,3236.4314578845415,直连
3,K3-G1,996,Q3-T-012,,,3236.4314578845415,3236.4314578845415,直连
3,K3-G1,997,Q3-T-012,,,3236.4314578845415,3262.1610468091003,直连
3,K3-G1,998,Q3-T-012,,,3262.1610468091003,3262.1610468091003,直连
3,K3-G1,999,Q3-T-012,,,3262.1610468091003,3312.399497616779,直连
3,K3-G1,1000,Q3-T-012,,,3312.399497616779,3312.399497616779,直连
3,K3-G1,1001,Q3-T-012,,,3312.399497616779,3357.6622869976163,直连
3,K3-G1,1002,Q3-T-012,,,3357.6622869976163,3357.6622869976163,直连
3,K3-G1,1003,Q3-T-012,,,3357.6622869976163,3446.6171318443703,直连
3,K3-G1,1004,Q3-T-012,,,3446.6171318443703,3446.6171318443703,直连
3,K3-G1,1005,Q3-T-012,,,3446.6171318443703,3598.718244136746,直连
3,K3-G1,1006,Q3-T-012,,,3598.718244136746,3598.718244136746,直连
3,K3-G1,1007,Q3-T-012,,,3598.718244136746,3609.892826690199,直连
3,K3-G1,1008,Q3-T-012,,,3609.892826690199,3609.892826690199,直连
3,K3-G1,1009,Q3-T-012,,,3609.892826690199,3619.6268168286088,直连
3,K3-G1,1010,Q3-T-012,,,3619.6268168286088,3619.6268168286088,直连
3,K3-G1,1011,Q3-T-012,,,3619.6268168286088,3620.792899605949,直连
3,K3-G1,1012,Q3-T-012,,,3620.792899605949,3620.792899605949,直连
3,K3-G1,1013,Q3-T-012,,,3620.792899605949,3631.9058708540424,直连
3,K3-G1,1014,Q3-T-012,,,3631.9058708540424,3631.9058708540424,直连
3,K3-G1,1015,Q3-T-012,,,3631.9058708540424,3632.3160869224953,直连
3,K3-G1,1016,Q3-T-012,,,3632.3160869224953,3632.3160869224953,直连
3,K3-G1,1017,Q3-T-013,,,1996.2753989802832,1996.2753989802832,直连
3,K3-G1,1018,Q3-T-013,,,1996.2753989802832,1996.617245703994,直连
3,K3-G1,1019,Q3-T-013,,,1996.617245703994,1996.617245703994,直连
3,K3-G1,1020,Q3-T-013,,,1996.617245703994,2005.878055077405,直连
3,K3-G1,1021,Q3-T-013,,,2005.878055077405,2005.878055077405,直连
3,K3-G1,1022,Q3-T-013,,,2005.878055077405,2006.8497907251885,直连
3,K3-G1,1023,Q3-T-013,,,2006.8497907251885,2006.8497907251885,直连
3,K3-G1,1024,Q3-T-013,,,2006.8497907251885,2014.9614491738635,直连
3,K3-G1,1025,Q3-T-013,,,2014.9614491738635,2014.9614491738635,直连
3,K3-G1,1026,Q3-T-013,,,2014.9614491738635,2024.273601301741,直连
3,K3-G1,1027,Q3-T-013,,,2024.273601301741,2024.273601301741,直连
3,K3-G1,1028,Q3-T-013,,,2024.273601301741,2056.69348369708,直连
3,K3-G1,1029,Q3-T-013,,,2056.69348369708,2056.69348369708,直连
3,K3-G1,1030,Q3-T-013,,,2056.69348369708,2209.9708730566927,直连
3,K3-G1,1031,Q3-T-013,,,2209.9708730566927,2209.9708730566927,直连
3,K3-G1,1032,Q3-T-013,,,2209.9708730566927,2320.2194210756916,直连
3,K3-G1,1033,Q3-T-013,,,2320.2194210756916,2320.2194210756916,直连
3,K3-G1,1034,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2320.2194210756916,2374.1394515618613,中继
3,K3-G1,1035,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2374.1394515618613,2374.1394515618613,中继
3,K3-G1,1036,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2374.1394515618613,2418.331265437511,中继
3,K3-G1,1037,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2418.331265437511,2418.331265437511,中继
3,K3-G1,1038,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2418.331265437511,2453.0270538523882,中继
3,K3-G1,1039,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2453.0270538523882,2453.0270538523882,中继
3,K3-G1,1040,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2453.0270538523882,2453.6463334414148,中继
3,K3-G1,1041,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2453.6463334414148,2453.6463334414148,中继
3,K3-G1,1042,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2453.6463334414148,2454.7628594823555,中继
3,K3-G1,1043,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2454.7628594823555,2454.7628594823555,中继
3,K3-G1,1044,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2454.762859482356,2461.8151749544613,中继
3,K3-G1,1045,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2461.8151749544613,2461.8151749544613,中继
3,K3-G1,1046,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2461.8151749544613,2470.6744445469094,中继
3,K3-G1,1047,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2470.6744445469094,2470.6744445469094,中继
3,K3-G1,1048,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2470.6744445469094,2477.507724608491,中继
3,K3-G1,1049,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2477.507724608491,2477.507724608491,中继
3,K3-G1,1050,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2477.507724608491,2519.017322779303,中继
3,K3-G1,1051,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2519.017322779303,2519.017322779303,中继
3,K3-G1,1052,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2519.017322779303,2550.780847369359,中继
3,K3-G1,1053,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2550.780847369359,2550.780847369359,中继
3,K3-G1,1054,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2550.780847369359,2554.8862962803128,中继
3,K3-G1,1055,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2554.8862962803128,2554.8862962803128,中继
3,K3-G1,1056,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2554.8862962803128,2569.980160624322,中继
3,K3-G1,1057,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2569.980160624322,2569.980160624322,中继
3,K3-G1,1058,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2569.980160624322,2586.562549029515,中继
3,K3-G1,1059,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2586.562549029515,2586.562549029515,中继
3,K3-G1,1060,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2586.562549029515,2796.562549029515,中继
3,K3-G1,1061,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2796.562549029515,2796.562549029515,中继
3,K3-G1,1062,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2796.562549029515,2810.3812060338432,中继
3,K3-G1,1063,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2810.3812060338432,2810.3812060338432,中继
3,K3-G1,1064,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2810.3812060338432,2822.959426320517,中继
3,K3-G1,1065,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2822.959426320517,2822.959426320517,中继
3,K3-G1,1066,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2822.959426320517,2826.380633746312,中继
3,K3-G1,1067,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2826.380633746312,2826.380633746312,中继
3,K3-G1,1068,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2826.380633746312,2858.144158336368,中继
3,K3-G1,1069,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2858.144158336368,2858.144158336368,中继
3,K3-G1,1070,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2858.144158336368,2899.6537565071803,中继
3,K3-G1,1071,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2899.6537565071803,2899.6537565071803,中继
3,K3-G1,1072,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2899.6537565071803,2906.4870365687616,中继
3,K3-G1,1073,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2906.4870365687616,2906.4870365687616,中继
3,K3-G1,1074,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2906.4870365687616,2915.3463061612097,中继
3,K3-G1,1075,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2915.3463061612097,2915.3463061612097,中继
3,K3-G1,1076,Q3-T-013,Q3-R-003,Q3-R-003@K3-G1,2915.3463061612097,2922.3986216333155,中继
3,K3-G1,1077,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2922.3986216333155,2922.3986216333155,中继
3,K3-G1,1078,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2922.3986216333155,2923.5151476742562,中继
3,K3-G1,1079,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2923.5151476742562,2923.5151476742562,中继
3,K3-G1,1080,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2923.5151476742562,2924.1344272632828,中继
3,K3-G1,1081,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2924.1344272632828,2924.1344272632828,中继
3,K3-G1,1082,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2924.1344272632828,2958.83021567816,中继
3,K3-G1,1083,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2958.83021567816,2958.83021567816,中继
3,K3-G1,1084,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,2958.83021567816,3003.0220295538097,中继
3,K3-G1,1085,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,3003.0220295538097,3003.0220295538097,中继
3,K3-G1,1086,Q3-T-013,Q3-R-002,Q3-R-002@K3-G1,3003.0220295538097,3056.9420600399794,中继
3,K3-G1,1087,Q3-T-013,,,3056.9420600399794,3056.9420600399794,直连
3,K3-G1,1088,Q3-T-013,,,3056.9420600399794,3167.190608058979,直连
3,K3-G1,1089,Q3-T-013,,,3167.190608058979,3167.190608058979,直连
3,K3-G1,1090,Q3-T-013,,,3167.190608058979,3190.571916040055,直连
3,K3-G1,1091,Q3-T-013,,,3190.571916040055,3190.571916040055,直连
3,K3-G1,1092,Q3-T-013,,,3190.571916040055,3320.467997418591,直连
3,K3-G1,1093,Q3-T-013,,,3320.467997418591,3320.467997418591,直连
3,K3-G1,1094,Q3-T-013,,,3320.467997418591,3359.371856292998,直连
3,K3-G1,1095,Q3-T-013,,,3359.371856292998,3359.371856292998,直连
3,K3-G1,1096,Q3-T-013,,,3359.371856292998,3370.546438846451,直连
3,K3-G1,1097,Q3-T-013,,,3370.546438846451,3370.546438846451,直连
3,K3-G1,1098,Q3-T-013,,,3370.546438846451,3380.280428984861,直连
3,K3-G1,1099,Q3-T-013,,,3380.280428984861,3380.280428984861,直连
3,K3-G1,1100,Q3-T-013,,,3380.280428984861,3381.446511762201,直连
3,K3-G1,1101,Q3-T-013,,,3381.446511762201,3381.446511762201,直连
3,K3-G1,1102,Q3-T-013,,,3381.446511762201,3392.559483010294,直连
3,K3-G1,1103,Q3-T-013,,,3392.559483010294,3392.559483010294,直连
3,K3-G1,1104,Q3-T-013,,,3392.559483010294,3392.9696990787475,直连
3,K3-G1,1105,Q3-T-013,,,3392.9696990787475,3392.9696990787475,直连
3,K3-G1,1106,Q3-T-014,,,2469.215609943235,2469.215609943235,直连
3,K3-G1,1107,Q3-T-014,,,2469.215609943235,2469.557456666946,直连
3,K3-G1,1108,Q3-T-014,,,2469.557456666946,2469.557456666946,直连
3,K3-G1,1109,Q3-T-014,,,2469.557456666946,2478.818266040357,直连
