phase_id,trip_id,phase,leg_index,start_s,end_s,s0,s1,is_boundary,direct,atom_id,mode,relay_trip_id,eligible_relay_indices,selected_margin_mid_db,direct_margin_mid_db,backhaul_margin_db
PH-0016,Q3-T-002,爬升,2,917.0386837008028,917.0386837008028,0.28517588931154303,0.28517588931154303,True,True,COM-00124,直连,,,2.2465553185876814,2.2465553185876814,
PH-0016,Q3-T-002,爬升,2,938.2586210744583,938.2586210744583,1.0,1.0,True,True,COM-00126,直连,,,2.2410165102830177,2.2410165102830177,
PH-0017,Q3-T-002,巡航,2,993.5823775370045,993.5823775370045,0.21738365311846422,0.21738365311846422,True,True,COM-00128,直连,,,4.365419094587921,4.365419094587921,
PH-0017,Q3-T-002,巡航,2,1005.910512091473,1005.910512091473,0.2658245959781675,0.2658245959781675,True,True,COM-00130,直连,,,4.918777094567162,4.918777094567162,
PH-0017,Q3-T-002,巡航,2,1058.7862256287979,1058.7862256287979,0.47358915328494855,0.47358915328494855,True,True,COM-00132,直连,,,17.79550583936357,17.79550583936357,
PH-0017,Q3-T-002,巡航,2,1192.7568580343334,1192.7568580343334,1.0,1.0,True,True,COM-00134,直连,,,39.982830377148545,39.982830377148545,
PH-0018,Q3-T-002,下降,2,1217.3016592915526,1217.3016592915526,0.4221480061876795,0.4221480061876795,True,True,COM-00136,直连,,,45.82290764368429,45.82290764368429,
PH-0018,Q3-T-002,下降,2,1225.977956606348,1225.977956606348,0.5713723398520267,0.5713723398520267,True,True,COM-00138,直连,,,49.41817448628592,49.41817448628592,
PH-0018,Q3-T-002,下降,2,1228.476241845006,1228.476241845006,0.6143405481229054,0.6143405481229054,True,True,COM-00140,直连,,,50.805706205104286,50.805706205104286,
PH-0018,Q3-T-002,下降,2,1238.2102319834157,1238.2102319834157,0.7817562255251269,0.7817562255251269,True,True,COM-00142,直连,,,60.56487003084809,60.56487003084809,
PH-0018,Q3-T-002,下降,2,1239.376314760756,1239.376314760756,0.8018117767738546,0.8018117767738546,True,True,COM-00144,直连,,,63.04826031558974,63.04826031558974,
PH-0018,Q3-T-002,下降,2,1250.4892860088491,1250.4892860088491,0.9929446609247771,0.9929446609247771,True,True,COM-00146,直连,,,46.38238674364699,46.38238674364699,
PH-0018,Q3-T-002,下降,2,1250.8995020773023,1250.8995020773023,1.0,1.0,True,True,COM-00148,直连,,,45.92517525248826,45.92517525248826,
PH-0019,Q3-T-003,爬升,1,360.0,360.0,0.0,0.0,True,True,COM-00149,直连,,,45.92517525248826,45.92517525248826,
PH-0019,Q3-T-003,爬升,1,360.34184672371094,360.34184672371094,0.00705533907522279,0.00705533907522279,True,True,COM-00151,直连,,,46.38238674364702,46.38238674364702,
PH-0019,Q3-T-003,爬升,1,369.60265609712184,369.60265609712184,0.19818822322614532,0.19818822322614532,True,True,COM-00153,直连,,,63.04826031558974,63.04826031558974,
PH-0019,Q3-T-003,爬升,1,370.5743917449054,370.5743917449054,0.21824377447487314,0.21824377447487314,True,True,COM-00155,直连,,,60.56487003084809,60.56487003084809,
PH-0019,Q3-T-003,爬升,1,378.6860501935803,378.6860501935803,0.3856594518770947,0.3856594518770947,True,True,COM-00157,直连,,,50.80570620510426,50.80570620510426,
PH-0019,Q3-T-003,爬升,1,387.99820232145794,387.99820232145794,0.5778519938123206,0.5778519938123206,True,True,COM-00159,直连,,,45.82290764368433,45.82290764368433,
PH-0019,Q3-T-003,爬升,1,408.45220336914065,408.45220336914065,1.0,1.0,True,True,COM-00161,直连,,,39.982830377148545,39.982830377148545,
PH-0020,Q3-T-003,巡航,1,542.4228357746762,542.4228357746762,0.5264108467150513,0.5264108467150513,True,True,COM-00163,直连,,,17.79550583936357,17.79550583936357,
PH-0020,Q3-T-003,巡航,1,595.2985493120008,595.2985493120008,0.7341754040218321,0.7341754040218321,True,True,COM-00165,直连,,,4.918777094567162,4.918777094567162,
PH-0020,Q3-T-003,巡航,1,607.6266838664694,607.6266838664694,0.7826163468815358,0.7826163468815358,True,True,COM-00167,直连,,,4.365419094587921,4.365419094587921,
PH-0020,Q3-T-003,巡航,1,662.9504403290156,662.9504403290156,1.0,1.0,True,True,COM-00169,直连,,,2.2410165102830177,2.2410165102830177,
PH-0021,Q3-T-003,下降,1,688.4143651774021,688.4143651774021,0.714824110688457,0.714824110688457,True,True,COM-00171,直连,,,2.2465553185876814,2.2465553185876814,
PH-0021,Q3-T-003,下降,1,694.3842982433409,694.3842982433409,0.8824122621669849,0.8824122621669849,True,True,COM-00173,直连,,,2.2473088722119314,2.2473088722119314,
PH-0021,Q3-T-003,下降,1,697.0820771027705,697.0820771027705,0.9581443963728433,0.9581443963728433,True,True,COM-00175,直连,,,2.2475814025186764,2.2475814025186764,
PH-0021,Q3-T-003,下降,1,698.5730843719844,698.5730843719844,1.0,1.0,True,True,COM-00177,直连,,,2.24771385877267,2.24771385877267,
PH-0022,Q3-T-003,投送交接,1,744.679230704014,744.679230704014,0.21955307777156977,0.21955307777156977,True,True,COM-00179,直连,,,2.24771385877267,2.24771385877267,
PH-0022,Q3-T-003,投送交接,1,825.4654058595361,825.4654058595361,0.6042491499407225,0.6042491499407225,True,True,COM-00181,直连,,,2.24771385877267,2.24771385877267,
PH-0022,Q3-T-003,投送交接,1,908.5730843719844,908.5730843719844,1.0,1.0,True,True,COM-00183,直连,,,2.24771385877267,2.24771385877267,
PH-0023,Q3-T-003,爬升,2,909.8155904296625,909.8155904296625,0.04185560362715678,0.04185560362715678,True,True,COM-00185,直连,,,2.2475814025186764,2.2475814025186764,
PH-0023,Q3-T-003,爬升,2,912.0637394791872,912.0637394791872,0.11758773783301517,0.11758773783301517,True,True,COM-00187,直连,,,2.2473088722119314,2.2473088722119314,
PH-0023,Q3-T-003,爬升,2,917.0386837008028,917.0386837008028,0.28517588931154303,0.28517588931154303,True,True,COM-00189,直连,,,2.2465553185876814,2.2465553185876814,
PH-0023,Q3-T-003,爬升,2,938.2586210744583,938.2586210744583,1.0,1.0,True,True,COM-00191,直连,,,2.2410165102830177,2.2410165102830177,
PH-0024,Q3-T-003,巡航,2,993.5823775370045,993.5823775370045,0.21738365311846422,0.21738365311846422,True,True,COM-00193,直连,,,4.365419094587921,4.365419094587921,
PH-0024,Q3-T-003,巡航,2,1005.910512091473,1005.910512091473,0.2658245959781675,0.2658245959781675,True,True,COM-00195,直连,,,4.918777094567162,4.918777094567162,
PH-0024,Q3-T-003,巡航,2,1058.7862256287979,1058.7862256287979,0.47358915328494855,0.47358915328494855,True,True,COM-00197,直连,,,17.79550583936357,17.79550583936357,
PH-0024,Q3-T-003,巡航,2,1192.7568580343334,1192.7568580343334,1.0,1.0,True,True,COM-00199,直连,,,39.982830377148545,39.982830377148545,
PH-0025,Q3-T-003,下降,2,1217.3016592915526,1217.3016592915526,0.4221480061876795,0.4221480061876795,True,True,COM-00201,直连,,,45.82290764368429,45.82290764368429,
PH-0025,Q3-T-003,下降,2,1225.977956606348,1225.977956606348,0.5713723398520267,0.5713723398520267,True,True,COM-00203,直连,,,49.41817448628592,49.41817448628592,
PH-0025,Q3-T-003,下降,2,1228.476241845006,1228.476241845006,0.6143405481229054,0.6143405481229054,True,True,COM-00205,直连,,,50.805706205104286,50.805706205104286,
PH-0025,Q3-T-003,下降,2,1238.2102319834157,1238.2102319834157,0.7817562255251269,0.7817562255251269,True,True,COM-00207,直连,,,60.56487003084809,60.56487003084809,
PH-0025,Q3-T-003,下降,2,1239.376314760756,1239.376314760756,0.8018117767738546,0.8018117767738546,True,True,COM-00209,直连,,,63.04826031558974,63.04826031558974,
PH-0025,Q3-T-003,下降,2,1250.4892860088491,1250.4892860088491,0.9929446609247771,0.9929446609247771,True,True,COM-00211,直连,,,46.38238674364699,46.38238674364699,
PH-0025,Q3-T-003,下降,2,1250.8995020773023,1250.8995020773023,1.0,1.0,True,True,COM-00213,直连,,,45.92517525248826,45.92517525248826,
PH-0026,Q3-T-004,爬升,1,360.0,360.0,0.0,0.0,True,True,COM-00214,直连,,,45.92517525248826,45.92517525248826,
PH-0026,Q3-T-004,爬升,1,360.34184672371094,360.34184672371094,0.00705533907522279,0.00705533907522279,True,True,COM-00216,直连,,,46.38238674364702,46.38238674364702,
PH-0026,Q3-T-004,爬升,1,369.60265609712184,369.60265609712184,0.19818822322614532,0.19818822322614532,True,True,COM-00218,直连,,,63.04826031558974,63.04826031558974,
PH-0026,Q3-T-004,爬升,1,370.5743917449054,370.5743917449054,0.21824377447487314,0.21824377447487314,True,True,COM-00220,直连,,,60.56487003084809,60.56487003084809,
PH-0026,Q3-T-004,爬升,1,378.6860501935803,378.6860501935803,0.3856594518770947,0.3856594518770947,True,True,COM-00222,直连,,,50.80570620510426,50.80570620510426,
PH-0026,Q3-T-004,爬升,1,387.99820232145794,387.99820232145794,0.5778519938123206,0.5778519938123206,True,True,COM-00224,直连,,,45.82290764368433,45.82290764368433,
PH-0026,Q3-T-004,爬升,1,408.45220336914065,408.45220336914065,1.0,1.0,True,True,COM-00226,直连,,,39.982830377148545,39.982830377148545,
PH-0027,Q3-T-004,巡航,1,542.4228357746762,542.4228357746762,0.5264108467150513,0.5264108467150513,True,True,COM-00228,直连,,,17.79550583936357,17.79550583936357,
PH-0027,Q3-T-004,巡航,1,595.2985493120008,595.2985493120008,0.7341754040218321,0.7341754040218321,True,True,COM-00230,直连,,,4.918777094567162,4.918777094567162,
PH-0027,Q3-T-004,巡航,1,607.6266838664694,607.6266838664694,0.7826163468815358,0.7826163468815358,True,True,COM-00232,直连,,,4.365419094587921,4.365419094587921,
PH-0027,Q3-T-004,巡航,1,662.9504403290156,662.9504403290156,1.0,1.0,True,True,COM-00234,直连,,,2.2410165102830177,2.2410165102830177,
PH-0028,Q3-T-004,下降,1,688.4143651774021,688.4143651774021,0.714824110688457,0.714824110688457,True,True,COM-00236,直连,,,2.2465553185876814,2.2465553185876814,
PH-0028,Q3-T-004,下降,1,694.3842982433409,694.3842982433409,0.8824122621669849,0.8824122621669849,True,True,COM-00238,直连,,,2.2473088722119314,2.2473088722119314,
PH-0028,Q3-T-004,下降,1,697.0820771027705,697.0820771027705,0.9581443963728433,0.9581443963728433,True,True,COM-00240,直连,,,2.2475814025186764,2.2475814025186764,
PH-0028,Q3-T-004,下降,1,698.5730843719844,698.5730843719844,1.0,1.0,True,True,COM-00242,直连,,,2.24771385877267,2.24771385877267,
PH-0029,Q3-T-004,投送交接,1,744.679230704014,744.679230704014,0.21955307777156977,0.21955307777156977,True,True,COM-00244,直连,,,2.24771385877267,2.24771385877267,
PH-0029,Q3-T-004,投送交接,1,825.4654058595361,825.4654058595361,0.6042491499407225,0.6042491499407225,True,True,COM-00246,直连,,,2.24771385877267,2.24771385877267,
PH-0029,Q3-T-004,投送交接,1,908.5730843719844,908.5730843719844,1.0,1.0,True,True,COM-00248,直连,,,2.24771385877267,2.24771385877267,
PH-0030,Q3-T-004,爬升,2,909.8155904296625,909.8155904296625,0.04185560362715678,0.04185560362715678,True,True,COM-00250,直连,,,2.2475814025186764,2.2475814025186764,
PH-0030,Q3-T-004,爬升,2,912.0637394791872,912.0637394791872,0.11758773783301517,0.11758773783301517,True,True,COM-00252,直连,,,2.2473088722119314,2.2473088722119314,
PH-0030,Q3-T-004,爬升,2,917.0386837008028,917.0386837008028,0.28517588931154303,0.28517588931154303,True,True,COM-00254,直连,,,2.2465553185876814,2.2465553185876814,
PH-0030,Q3-T-004,爬升,2,938.2586210744583,938.2586210744583,1.0,1.0,True,True,COM-00256,直连,,,2.2410165102830177,2.2410165102830177,
PH-0031,Q3-T-004,巡航,2,993.5823775370045,993.5823775370045,0.21738365311846422,0.21738365311846422,True,True,COM-00258,直连,,,4.365419094587921,4.365419094587921,
PH-0031,Q3-T-004,巡航,2,1005.910512091473,1005.910512091473,0.2658245959781675,0.2658245959781675,True,True,COM-00260,直连,,,4.918777094567162,4.918777094567162,
PH-0031,Q3-T-004,巡航,2,1058.7862256287979,1058.7862256287979,0.47358915328494855,0.47358915328494855,True,True,COM-00262,直连,,,17.79550583936357,17.79550583936357,
PH-0031,Q3-T-004,巡航,2,1192.7568580343334,1192.7568580343334,1.0,1.0,True,True,COM-00264,直连,,,39.982830377148545,39.982830377148545,
PH-0032,Q3-T-004,下降,2,1217.3016592915526,1217.3016592915526,0.4221480061876795,0.4221480061876795,True,True,COM-00266,直连,,,45.82290764368429,45.82290764368429,
PH-0032,Q3-T-004,下降,2,1225.977956606348,1225.977956606348,0.5713723398520267,0.5713723398520267,True,True,COM-00268,直连,,,49.41817448628592,49.41817448628592,
PH-0032,Q3-T-004,下降,2,1228.476241845006,1228.476241845006,0.6143405481229054,0.6143405481229054,True,True,COM-00270,直连,,,50.805706205104286,50.805706205104286,
PH-0032,Q3-T-004,下降,2,1238.2102319834157,1238.2102319834157,0.7817562255251269,0.7817562255251269,True,True,COM-00272,直连,,,60.56487003084809,60.56487003084809,
PH-0032,Q3-T-004,下降,2,1239.376314760756,1239.376314760756,0.8018117767738546,0.8018117767738546,True,True,COM-00274,直连,,,63.04826031558974,63.04826031558974,
PH-0032,Q3-T-004,下降,2,1250.4892860088491,1250.4892860088491,0.9929446609247771,0.9929446609247771,True,True,COM-00276,直连,,,46.38238674364699,46.38238674364699,
PH-0032,Q3-T-004,下降,2,1250.8995020773023,1250.8995020773023,1.0,1.0,True,True,COM-00278,直连,,,45.92517525248826,45.92517525248826,
PH-0033,Q3-T-005,爬升,1,360.0,360.0,0.0,0.0,True,True,COM-00279,直连,,,45.92517525248826,45.92517525248826,
PH-0033,Q3-T-005,爬升,1,360.34184672371094,360.34184672371094,0.002668778977357725,0.002668778977357725,True,True,COM-00281,直连,,,46.38238674364702,46.38238674364702,
PH-0033,Q3-T-005,爬升,1,369.60265609712184,369.60265609712184,0.07496741943463782,0.07496741943463782,True,True,COM-00283,直连,,,63.04826031558974,63.04826031558974,
PH-0033,Q3-T-005,爬升,1,370.5743917449054,370.5743917449054,0.08255370734812625,0.08255370734812625,True,True,COM-00285,直连,,,60.56487003084809,60.56487003084809,
PH-0033,Q3-T-005,爬升,1,378.6860501935803,378.6860501935803,0.14588098837140476,0.14588098837140476,True,True,COM-00287,直连,,,50.80570620510426,50.80570620510426,
PH-0033,Q3-T-005,爬升,1,387.99820232145794,387.99820232145794,0.218580458950071,0.218580458950071,True,True,COM-00289,直连,,,45.82290764368432,45.82290764368432,
PH-0033,Q3-T-005,爬升,1,488.0910583496094,488.0910583496094,1.0,1.0,True,True,COM-00291,直连,,,30.717231343301734,30.717231343301734,
PH-0034,Q3-T-005,巡航,1,534.8765890021349,534.8765890021349,0.1547665812608028,0.1547665812608028,True,True,COM-00293,直连,,,23.985237776552594,23.985237776552594,
PH-0034,Q3-T-005,巡航,1,593.6038086148992,593.6038086148992,0.34903628130810316,0.34903628130810316,True,True,COM-00295,直连,,,17.733207873753017,17.733207873753017,
PH-0034,Q3-T-005,巡航,1,738.0826087507219,738.0826087507219,0.8269722937850094,0.8269722937850094,True,True,COM-00297,直连,,,10.424165072705932,10.424165072705932,
PH-0034,Q3-T-005,巡航,1,742.895688322179,742.895688322179,0.8428939657254864,0.8428939657254864,True,True,COM-00299,直连,,,0.26004478985798585,0.26004478985798585,
PH-0034,Q3-T-005,巡航,1,744.679230704014,744.679230704014,0.8487939256729418,0.8487939256729418,True,True,COM-00301,直连,,,0.19999999999896545,0.19999999999896545,
PH-0034,Q3-T-005,巡航,1,750.7088541594214,750.7088541594214,0.8687399259740621,0.8687399259740621,True,True,COM-00303,直连,,,-8.952838470577262e-13,-8.952838470577262e-13,
PH-0034,Q3-T-005,巡航,1,790.3884294706104,790.3884294706104,1.0,1.0,True,False,COM-00305,中继,Q3-R-001,0;2;3,0.3306075563598796,-1.213163824729719,7.511029389008797
PH-0035,Q3-T-005,下降,1,795.1750902401337,795.1750902401337,0.07320254176401689,0.07320254176401689,True,False,COM-00307,中继,Q3-R-001,0;3,0.33499967869116176,-1.2113640524589329,7.511029389008797
PH-0035,Q3-T-005,下降,1,825.4654058595361,825.4654058595361,0.536433215701115,0.536433215701115,True,False,COM-00309,中继,Q3-R-001,0;3,0.35492962595441213,-1.2013551296070375,7.511029389008797
PH-0035,Q3-T-005,下降,1,844.7310847644897,844.7310847644897,0.8310638011044853,0.8310638011044853,True,False,COM-00311,中继,Q3-R-001,0;3,0.36048589855019486,-1.196234296101025,7.511029389008797
PH-0035,Q3-T-005,下降,1,855.0413130882181,855.0413130882181,0.9887384214305557,0.9887384214305557,True,False,COM-00313,中继,Q3-R-001,0;3,0.3611739548907167,-1.1938930669570595,7.511029389008797
PH-0035,Q3-T-005,下降,1,855.7776994901417,855.7776994901417,1.0,1.0,True,False,COM-00315,中继,Q3-R-001,0,0.3611620723684297,-1.1937365176753048,7.511029389008797
PH-0036,Q3-T-005,投送交接,1,1065.7776994901417,1065.7776994901417,1.0,1.0,True,False,COM-00317,中继,Q3-R-001,0,0.3611620723684297,-1.1937365176753048,7.511029389008797
PH-0037,Q3-T-005,爬升,2,1066.391354825078,1066.391354825078,0.011261578569444318,0.011261578569444318,True,False,COM-00319,中继,Q3-R-001,0,0.3611739548907167,-1.1938930669570595,7.511029389008797
PH-0037,Q3-T-005,爬升,2,1074.9832117615183,1074.9832117615183,0.16893619889551476,0.16893619889551476,True,False,COM-00321,中继,Q3-R-001,0;3,0.36048589855019486,-1.196234296101025,7.511029389008797
PH-0037,Q3-T-005,爬升,2,1116.2798738651484,1116.2798738651484,0.9267974582359833,0.9267974582359833,True,False,COM-00323,中继,Q3-R-001,0;2;3,0.33499967869116176,-1.2113640524589329,7.511029389008797
PH-0037,Q3-T-005,爬升,2,1120.268757839751,1120.268757839751,1.0,1.0,True,False,COM-00325,中继,Q3-R-001,0;2;3,0.3306075563598796,-1.213163824729719,7.511029389008797
PH-0038,Q3-T-005,巡航,2,1159.94833315094,1159.94833315094,0.1312600740259379,0.1312600740259379,True,True,COM-00327,直连,,,-8.952838470577262e-13,-8.952838470577262e-13,
PH-0038,Q3-T-005,巡航,2,1167.7614989881824,1167.7614989881824,0.15710603427451367,0.15710603427451367,True,True,COM-00329,直连,,,0.26004478985798585,0.26004478985798585,
PH-0038,Q3-T-005,巡航,2,1172.5745785596396,1172.5745785596396,0.1730277062149906,0.1730277062149906,True,True,COM-00331,直连,,,10.424165072705932,10.424165072705932,
PH-0038,Q3-T-005,巡航,2,1225.977956606348,1225.977956606348,0.3496861331429992,0.3496861331429992,True,True,COM-00333,直连,,,12.48654462257602,12.48654462257602,
PH-0038,Q3-T-005,巡航,2,1317.0533786954622,1317.0533786954622,0.650963718691897,0.650963718691897,True,True,COM-00335,直连,,,17.733207873753017,17.733207873753017,
PH-0038,Q3-T-005,巡航,2,1375.7805983082264,1375.7805983082264,0.8452334187391971,0.8452334187391971,True,True,COM-00337,直连,,,23.985237776552594,23.985237776552594,
PH-0038,Q3-T-005,巡航,2,1422.566128960752,1422.566128960752,1.0,1.0,True,True,COM-00339,直连,,,30.717231343301734,30.717231343301734,
PH-0039,Q3-T-005,下降,2,1542.6775561945337,1542.6775561945337,0.781419541049929,0.781419541049929,True,True,COM-00341,直连,,,45.822907643684346,45.822907643684346,
