site_id,row,col,lon,lat,alt,agl,ground,route_H,gateway_distance,backhaul_margin,covered_search_points,travel_score_s
GRID-698-606,698,606,109.20111111111112,23.030833333333334,439.0196533203125,96.65936279296875,342.36029052734375,439.0196533203125,3925.0671891180036,4.0445511088296655,259,704.945422985916
GRID-698-610,698,610,109.20222222222223,23.030833333333334,441.2235107421875,69.32675170898438,371.8967590332031,441.2235107421875,3837.272595491998,4.239574387503822,271,694.525060665209
GRID-698-614,698,614,109.20333333333333,23.030833333333334,438.7549743652344,57.208770751953125,381.54620361328125,438.7549743652344,3750.881862496926,4.43663954164434,279,681.5663167126435
GRID-698-618,698,618,109.20444444444445,23.030833333333334,432.5381164550781,65.18527221679688,367.35284423828125,432.5381164550781,3665.9942392239777,4.635418726591638,292,666.6214664953259
GRID-698-622,698,622,109.20555555555556,23.030833333333334,437.8808288574219,50.0,387.8808288574219,437.8808288574219,3582.7165697266105,4.832762669335295,306,658.6343594637108
GRID-698-626,698,626,109.20666666666668,23.030833333333334,441.97186279296875,67.76217651367188,374.2096862792969,441.97186279296875,3501.1637375815,5.030604657358722,325,650.1470849734318
GRID-698-630,698,630,109.20777777777778,23.030833333333334,435.2768249511719,50.0,385.2768249511719,435.2768249511719,3421.4590830735146,5.230642172215653,335,635.6143589646522
GRID-698-634,698,634,109.2088888888889,23.030833333333334,402.96124267578125,54.089324951171875,348.8719177246094,402.96124267578125,3343.734773929035,5.435586779807267,336,606.4003614180771
GRID-698-638,698,638,109.21000000000001,23.030833333333334,388.79107666015625,81.473876953125,307.31719970703125,388.79107666015625,3268.132105822766,5.635915485089981,348,588.0540754947932
GRID-698-642,698,642,109.21111111111112,23.030833333333334,376.2397766113281,67.84051513671875,308.3992614746094,376.2397766113281,3194.801703602959,5.8344517833754,355,570.9550968370027
GRID-698-646,698,646,109.21222222222222,23.030833333333334,385.390380859375,103.40975952148438,281.9806213378906,385.390380859375,3123.9035886420497,6.026494546328678,366,566.8398673202421
GRID-698-650,698,650,109.21333333333334,23.030833333333334,378.5909118652344,133.41603088378906,245.1748809814453,378.5909118652344,3055.6070720033626,6.218860828842423,366,553.7673081885017
GRID-698-654,698,654,109.21444444444445,23.030833333333334,349.53240966796875,102.18235778808594,247.3500518798828,349.53240966796875,2990.090427966476,6.412129060189287,349,528.0809627018452
GRID-698-658,698,658,109.21555555555557,23.030833333333334,343.0018005371094,90.39079284667969,252.6110076904297,343.0018005371094,2927.540298266123,6.596236776692734,352,515.9314234154635
GRID-698-662,698,662,109.21666666666667,23.030833333333334,324.4753723144531,110.32557678222656,214.14979553222656,324.4753723144531,2868.1507753537703,6.777095180723961,328,497.2057372306004
GRID-698-666,698,666,109.21777777777778,23.030833333333334,318.9914245605469,68.63192749023438,250.3594970703125,318.9914245605469,2812.1221139927948,6.948855750805933,334,486.536279526025
GRID-698-670,698,670,109.2188888888889,23.030833333333334,303.7819061279297,90.0640869140625,213.7178192138672,303.7819061279297,2759.6590259532927,7.114665488910646,318,470.6689820350647
GRID-698-674,698,674,109.22,23.030833333333334,292.43756103515625,120.32743835449219,172.11012268066406,292.43756103515625,2710.968523744464,7.270814065091685,318,457.55938043643636
GRID-698-678,698,678,109.22111111111111,23.030833333333334,293.3490295410156,134.6802215576172,158.66880798339844,293.3490295410156,2666.2572973454626,7.414704154129126,335,452.1295735449874
GRID-698-682,698,682,109.22222222222223,23.030833333333334,272.4344177246094,106.76535034179688,165.6690673828125,272.4344177246094,2625.7286334049204,7.550918583674786,331,434.52556146001155
GRID-698-686,698,686,109.22333333333334,23.030833333333334,268.3948516845703,73.50285339355469,194.89199829101562,268.3948516845703,2589.5789191775693,7.67171617004044,352,427.34918603967526
GRID-698-690,698,690,109.22444444444444,23.030833333333334,263.16542053222656,77.13189697265625,186.0335235595703,263.16542053222656,2557.9938121035175,7.77890986096746,347,420.0873369242678
GRID-698-694,698,694,109.22555555555556,23.030833333333334,265.59764099121094,97.27430725097656,168.32333374023438,265.59764099121094,2531.1441975157536,7.8700040826304445,351,417.9261835803068
GRID-698-698,698,698,109.22666666666667,23.030833333333334,258.8203887939453,72.24320983886719,186.57717895507812,258.8203887939453,2509.182097066247,7.946613501653772,350,411.04450640530104
GRID-698-702,698,702,109.22777777777779,23.030833333333334,251.94322204589844,77.90327453613281,174.03994750976562,251.94322204589844,2492.236723432521,8.006398563984035,363,404.77344265111026
GRID-698-706,698,706,109.22888888888889,23.030833333333334,253.81185913085938,52.240447998046875,201.5714111328125,253.81185913085938,2480.4108967645684,18.04736913344354,394,404.2867040616104
GRID-698-710,698,710,109.23,23.030833333333334,251.10690307617188,71.92025756835938,179.1866455078125,251.10690307617188,2473.7780397028173,8.070989902566225,387,401.82443208814254
GRID-698-714,698,714,109.23111111111112,23.030833333333334,273.1475067138672,97.26445007324219,175.883056640625,273.1475067138672,2472.3799474244033,8.072316478983325,419,414.49503857300965
GRID-698-718,698,718,109.23222222222223,23.030833333333334,267.5564422607422,126.05644226074219,141.5,267.5564422607422,2476.2254866862277,8.05981833968842,421,411.74632287693
GRID-698-722,698,722,109.23333333333333,23.030833333333334,281.8917236328125,87.23042297363281,194.6613006591797,281.8917236328125,2485.290316879425,18.025594248808247,429,421.31721436973066
GRID-698-726,698,726,109.23444444444445,23.030833333333334,286.55828857421875,75.56385803222656,210.9944305419922,286.55828857421875,2499.517653310915,17.97526469080735,428,425.936355443083
GRID-698-730,698,730,109.23555555555556,23.030833333333334,294.2003631591797,94.47898864746094,199.72137451171875,294.2003631591797,2518.820017590497,17.907151340617276,426,432.9678808549211
GRID-698-734,698,734,109.23666666666668,23.030833333333334,286.0881652832031,104.45503234863281,181.6331329345703,286.0881652832031,2543.081851727114,17.825699167916525,421,431.47067664548365
GRID-698-738,698,738,109.23777777777778,23.030833333333334,262.5540008544922,118.74140930175781,143.81259155273438,262.5540008544922,2572.1628194780656,7.731112359073379,404,421.61987642886254
GRID-698-742,698,742,109.2388888888889,23.030833333333334,254.58363342285156,108.4864501953125,146.09718322753906,254.58363342285156,2605.901586203627,7.61925458456659,404,421.468997657147
GRID-698-746,698,746,109.24000000000001,23.030833333333334,247.33787536621094,97.912353515625,149.42552185058594,247.33787536621094,2644.11985843825,7.493910725762959,397,422.33807508872303
GRID-698-750,698,750,109.24111111111111,23.030833333333334,262.2340850830078,108.99528503417969,153.23880004882812,262.2340850830078,2686.626475028076,7.35364459466544,400,436.695079635498
GRID-698-754,698,754,109.24222222222222,23.030833333333334,283.73960876464844,131.09207153320312,152.6475372314453,283.73960876464844,2733.2213683805,7.2014138035849555,399,455.4526208967783
GRID-698-758,698,758,109.24333333333334,23.030833333333334,311.2533874511719,165.08909606933594,146.16429138183594,311.2533874511719,2783.6992514496274,7.0382218911123005,407,478.23270953980057
GRID-698-762,698,762,109.24444444444445,23.030833333333334,316.0014343261719,167.2557830810547,148.7456512451172,316.0014343261719,2837.852927505749,16.87056685867603,406,488.22289369103345
GRID-698-766,698,766,109.24555555555555,23.030833333333334,334.58648681640625,183.30548095703125,151.281005859375,334.58648681640625,2895.4761603999596,16.693136306566743,405,506.7472720295649
GRID-698-770,698,770,109.24666666666667,23.030833333333334,327.91845703125,154.52134704589844,173.39710998535156,327.91845703125,2956.3660792242454,16.5142966278095,401,510.9762438314619
GRID-698-774,698,774,109.24777777777778,23.030833333333334,316.14111328125,111.76882934570312,204.37228393554688,316.14111328125,3020.325120737649,16.33098781035808,393,512.6339988457489
GRID-698-778,698,778,109.2488888888889,23.030833333333334,328.6235656738281,118.36471557617188,210.25885009765625,328.6235656738281,3087.1625349396813,6.139447011848787,394,528.8270846350239
GRID-698-782,698,782,109.25,23.030833333333334,345.7021789550781,185.59483337402344,160.1073455810547,345.7021789550781,3156.6954938479143,5.943800349041965,398,548.0606702368508
GRID-698-786,698,786,109.25111111111111,23.030833333333334,346.1075439453125,153.05270385742188,193.05484008789062,346.1075439453125,3228.7498519070054,5.748431060432836,395,557.904380889033
GRID-698-790,698,790,109.25222222222223,23.030833333333334,337.7737121582031,90.55729675292969,247.21641540527344,337.7737121582031,3303.160609632673,5.552518250358531,391,562.9644133766416
GRID-698-794,698,794,109.25333333333334,23.030833333333334,366.9365539550781,106.03439331054688,260.90216064453125,366.9365539550781,3379.7721315738754,5.3494665974991165,386,590.1909406836456
GRID-698-798,698,798,109.25444444444445,23.030833333333334,392.7267761230469,165.3843231201172,227.3424530029297,392.7267761230469,3458.438166451859,5.146088080443903,378,615.7240415986919
GRID-698-802,698,802,109.25555555555556,23.030833333333334,397.8046569824219,203.77053833007812,194.03411865234375,397.8046569824219,3539.0217126238645,4.946116296380495,371,629.4306115895947
GRID-698-806,698,806,109.25666666666667,23.030833333333334,386.56707763671875,208.87086486816406,177.6962127685547,386.56707763671875,3621.394766534643,4.749029498092099,361,633.8584308260383
GRID-698-810,698,810,109.25777777777779,23.030833333333334,371.7357177734375,127.30744934082031,244.4282684326172,371.7357177734375,3705.4379861376983,4.552747441105453,348,636.412566852865
GRID-698-814,698,814,109.25888888888889,23.030833333333334,352.4173889160156,137.43063354492188,214.98675537109375,352.4173889160156,3791.040295813776,4.357556973949414,341,636.5571829761792
GRID-698-818,698,818,109.26,23.030833333333334,346.0948791503906,120.69476318359375,225.40011596679688,346.0948791503906,3878.0984542885276,4.161629165908963,324,644.4768067428648
GRID-698-822,698,822,109.26111111111112,23.030833333333334,348.3199462890625,129.91976928710938,218.40017700195312,348.3199462890625,3966.5166026500797,3.9660625677112478,317,657.5638490219637
GRID-698-826,698,826,109.26222222222222,23.030833333333334,348.2110595703125,123.36807250976562,224.84298706054688,348.2110595703125,4056.20580570593,3.7723322551565985,313,669.4588921768062
GRID-698-830,698,830,109.26333333333334,23.030833333333334,332.28143310546875,61.024871826171875,271.2565612792969,332.28143310546875,4147.083596768355,3.581868867535121,305,672.2836488806374
GRID-698-834,698,834,109.26444444444445,23.030833333333334,334.7546081542969,88.98056030273438,245.7740478515625,334.7546081542969,4239.073533222683,3.3914415033313077,298,685.9916591863642
GRID-698-838,698,838,109.26555555555557,23.030833333333334,346.1463317871094,101.39677429199219,244.7495574951172,346.1463317871094,4332.104768198272,3.2022154382313346,297,705.0409959689167
GRID-698-842,698,842,109.26666666666667,23.030833333333334,348.58111572265625,64.55572509765625,284.025390625,348.58111572265625,4426.111641865951,3.015904344153384,295,718.9955364203429
GRID-698-846,698,846,109.26777777777778,23.030833333333334,366.4974670410156,51.118438720703125,315.3790283203125,366.4974670410156,4521.033294601719,2.8303650192980854,296,742.1029617208217
GRID-698-850,698,850,109.2688888888889,23.030833333333334,376.6978454589844,85.57781982421875,291.1200256347656,376.6978454589844,4616.8133031866755,2.6477522491762215,300,760.8238502759643
GRID-698-854,698,854,109.27000000000001,23.030833333333334,378.214111328125,52.684234619140625,325.5298767089844,378.214111328125,4713.399340493719,2.468201786023357,298,774.5864770072355
GRID-698-858,698,858,109.27111111111111,23.030833333333334,399.18182373046875,65.58074951171875,333.60107421875,399.18182373046875,4810.742858466791,2.289159224153053,301,799.7967783050123
GRID-698-862,698,862,109.27222222222223,23.030833333333334,410.59075927734375,99.19754028320312,311.3932189941406,410.59075927734375,4908.798793842298,2.1133033294546095,301,819.5261154240903
GRID-698-866,698,866,109.27333333333334,23.030833333333334,417.8505554199219,64.52655029296875,353.3240051269531,417.8505554199219,5007.525295722994,1.9401543811660247,298,836.9245300913536
GRID-698-870,698,870,109.27444444444446,23.030833333333334,411.1169738769531,50.0,361.1169738769531,411.1169738769531,5106.883473984018,1.7705738326638425,292,846.2443646260917
GRID-698-874,698,874,109.27555555555556,23.030833333333334,432.6923522949219,53.967987060546875,378.724365234375,432.6923522949219,5206.837167324821,1.6007546759506681,291,872.1571611486805
GRID-698-878,698,878,109.27666666666667,23.030833333333334,430.17828369140625,94.3609619140625,335.81732177734375,430.17828369140625,5307.352729731689,1.4353753956053623,285,884.0926961175454
GRID-698-882,698,882,109.27777777777779,23.030833333333334,423.5296325683594,50.0,373.5296325683594,423.5296325683594,5408.398834134192,1.2725580864410801,275,893.6871302161019
GRID-698-886,698,886,109.2788888888889,23.030833333333334,468.81597900390625,50.0,418.81597900390625,468.81597900390625,5509.946292005452,1.107535606227458,278,933.6438266863388
GRID-698-890,698,890,109.28,23.030833333333334,476.1470642089844,61.20025634765625,414.9468078613281,476.1470642089844,5611.967887725614,0.9480493341344669,275,951.5231724853227
GRID-698-894,698,894,109.28111111111112,23.030833333333334,486.4858703613281,51.869842529296875,434.61602783203125,486.4858703613281,5714.4382265702525,0.7904896970982236,274,971.2168545868084
GRID-698-898,698,898,109.28222222222223,23.030833333333334,480.244873046875,79.52255249023438,400.7223205566406,480.244873046875,5817.333595209897,0.6365455384367635,265,981.29565530533
GRID-698-902,698,902,109.28333333333333,23.030833333333334,470.1834411621094,90.37774658203125,379.8056945800781,470.1834411621094,5920.631833746884,0.4849624505380348,251,989.1995851774816
GRID-698-906,698,906,109.28444444444445,23.030833333333334,466.0072021484375,84.26470947265625,381.74249267578125,466.0072021484375,6024.312218315895,0.33492744459023527,243,1000.5874970287078
GRID-702-518,702,518,109.17666666666668,23.029722222222222,607.0556640625,235.5201416015625,371.5355224609375,607.0556640625,6030.761993938685,0.31263672976265866,122,1083.7257365616163
GRID-702-522,702,522,109.17777777777778,23.029722222222222,625.3587646484375,271.55047607421875,353.80828857421875,625.3587646484375,5926.0267636072085,0.46181146867505163,123,1080.4378478592162
GRID-702-526,702,526,109.17888888888889,23.029722222222222,635.9827575683594,300.0,335.9827575683594,648.4419555664062,5821.635649122242,0.6138671143190493,128,1079.9842272967026
GRID-702-530,702,530,109.18,23.029722222222222,625.0394592285156,300.0,325.0394592285156,663.7469482421875,5717.6074989473445,0.7707648383909174,128,1075.0417196675885
GRID-702-534,702,534,109.18111111111112,23.029722222222222,647.3381958007812,300.0,347.33819580078125,663.7469482421875,5613.962490587558,0.9255668442367835,132,1061.222385219617
GRID-702-538,702,538,109.18222222222222,23.029722222222222,624.7793579101562,276.862548828125,347.91680908203125,624.7793579101562,5510.722242351372,1.0886267342286402,133,1024.725924427774
GRID-702-542,702,542,109.18333333333334,23.029722222222222,601.896484375,259.6017761230469,342.2947082519531,601.896484375,5407.90993563147,1.2541140440279577,131,997.6692739696127
GRID-702-546,702,546,109.18444444444445,23.029722222222222,600.3021850585938,217.30242919921875,382.999755859375,600.3021850585938,5305.550448773708,1.4191357318216973,134,983.0913344540074
GRID-702-550,702,550,109.18555555555557,23.029722222222222,608.0404663085938,290.78173828125,317.25872802734375,608.0404663085938,5203.6705036117955,1.585189651188287,138,974.0213391615857
GRID-702-554,702,554,109.18666666666667,23.029722222222222,600.0015869140625,251.20111083984375,348.80047607421875,600.0015869140625,5102.298825920688,1.7559343063388013,144,955.8157691559614
GRID-702-558,702,558,109.18777777777778,23.029722222222222,584.3829345703125,235.87313842773438,348.5097961425781,584.3829345703125,5001.466321090357,1.9303237621227254,151,933.26055464473
GRID-702-562,702,562,109.1888888888889,23.029722222222222,575.9033203125,253.3389892578125,322.5643310546875,575.9033203125,4901.206266450202,2.10617527319404,162,914.9461057089852
GRID-702-566,702,566,109.19000000000001,23.029722222222222,551.4280090332031,226.33529663085938,325.09271240234375,551.4280090332031,4801.554521704614,2.287031427959235,163,887.3819414966503
GRID-702-570,702,570,109.19111111111111,23.029722222222222,531.083740234375,219.24755859375,311.836181640625,531.083740234375,4702.549759109783,2.4698333353320265,173,862.3138163513565
GRID-702-574,702,574,109.19222222222223,23.029722222222222,511.9731750488281,199.2135009765625,312.7596740722656,511.9731750488281,4604.233714998803,2.6550317589704804,181,838.0571807783235
GRID-702-578,702,578,109.19333333333334,23.029722222222222,490.2059631347656,167.1160888671875,323.0898742675781,490.2059631347656,4506.65146436105,2.8431943132207778,183,812.3486737434199
GRID-702-582,702,582,109.19444444444446,23.029722222222222,480.58636474609375,142.26412963867188,338.3222351074219,480.58636474609375,4409.851720144311,3.0321379235762294,191,793.8306087877961
GRID-702-586,702,586,109.19555555555556,23.029722222222222,469.0987854003906,116.376953125,352.7218322753906,469.0987854003906,4313.887158897754,3.2238879301604584,199,774.3342460032616
GRID-702-590,702,590,109.19666666666667,23.029722222222222,457.1322937011719,107.1793212890625,349.9529724121094,457.1322937011719,4218.814774241691,3.4182027817208223,212,754.6774745579091
GRID-702-594,702,594,109.19777777777779,23.029722222222222,448.88824462890625,111.26388549804688,337.6243591308594,448.88824462890625,4124.696259447834,3.6143878422803226,220,737.319310626573
GRID-702-598,702,598,109.19888888888889,23.029722222222222,447.1473388671875,100.2032470703125,346.944091796875,447.1473388671875,4031.598419953371,3.811894371670377,237,723.8907369996422
GRID-702-602,702,602,109.2,23.029722222222222,440.81427001953125,87.53485107421875,353.2794189453125,440.81427001953125,3939.5936161753443,4.0123406321608,241,707.9291396681058
GRID-702-606,702,606,109.20111111111112,23.029722222222222,442.90081787109375,99.59014892578125,343.3106689453125,442.90081787109375,3848.760236135247,4.213464301127047,257,697.0351752428376
GRID-702-610,702,610,109.20222222222223,23.029722222222222,439.0196533203125,100.3245849609375,338.695068359375,439.0196533203125,3759.1831963552922,4.417494625598238,268,682.8275572842213
GRID-702-614,702,614,109.20333333333333,23.029722222222222,431.8445129394531,67.16629028320312,364.67822265625,431.8445129394531,3670.9544680031563,4.623859059821811,277,666.8782282817685
GRID-702-618,702,618,109.20444444444445,23.029722222222222,438.7549743652344,87.48004150390625,351.2749328613281,438.7549743652344,3584.173623371056,4.8290695742810215,292,659.3385514958608
GRID-702-622,702,622,109.20555555555556,23.029722222222222,432.5381164550781,50.0,382.5381164550781,432.5381164550781,3498.948395268406,5.037973025740683,305,644.3486873012496
GRID-702-626,702,626,109.20666666666668,23.029722222222222,431.09527587890625,65.39840698242188,365.6968688964844,431.09527587890625,3415.3952387739105,5.246807168418542,323,632.36660943255
GRID-702-630,702,630,109.20777777777778,23.029722222222222,441.97186279296875,74.74905395507812,367.2228088378906,441.97186279296875,3333.6398808744843,5.453358033785605,343,627.8105707458296
GRID-702-634,702,634,109.2088888888889,23.029722222222222,405.1606140136719,52.216583251953125,352.94403076171875,405.1606140136719,3253.817838745786,5.670487455693518,338,595.6944033407467
GRID-702-638,702,638,109.21000000000001,23.029722222222222,402.96124267578125,87.23666381835938,315.7245788574219,402.96124267578125,3176.074881707998,5.879698822395966,354,584.0457091219388
GRID-702-642,702,642,109.21111111111112,23.029722222222222,388.79107666015625,90.02951049804688,298.7615661621094,388.79107666015625,3100.5674053007806,6.0904915985264125,360,565.7121154251952
GRID-702-646,702,646,109.21222222222222,23.029722222222222,376.2397766113281,115.7364501953125,260.5033264160156,376.2397766113281,3027.462678476862,6.299259120620533,363,548.6432268201896
GRID-702-650,702,650,109.21333333333334,23.029722222222222,385.390380859375,123.00582885742188,262.3845520019531,385.390380859375,2956.9389169372294,6.500714500913631,370,544.5779110929327
GRID-702-654,702,654,109.21444444444445,23.029722222222222,378.5909118652344,99.8016357421875,278.7892761230469,378.5909118652344,2889.1851276145535,6.702398664791303,372,531.5777156033272
GRID-702-658,702,658,109.21555555555557,23.029722222222222,344.02679443359375,72.590087890625,271.43670654296875,344.02679443359375,2824.4006619072347,6.906115166818367,363,502.7773850072276
GRID-702-662,702,662,109.21666666666667,23.029722222222222,344.0995788574219,105.09951782226562,239.00006103515625,344.0995788574219,2762.794409756752,7.096733580830815,377,494.60567563439633
GRID-702-666,702,666,109.21777777777778,23.029722222222222,324.4753723144531,66.46908569335938,258.00628662109375,324.4753723144531,2704.5835643305145,7.285095716659924,350,475.39677576083295
GRID-702-670,702,670,109.2188888888889,23.029722222222222,302.6963195800781,83.35348510742188,219.34283447265625,302.6963195800781,2649.991889910583,7.465916550595338,314,455.41343840978993
GRID-702-674,702,674,109.22,23.029722222222222,299.2379150390625,100.65849304199219,198.5794219970703,299.2379150390625,2599.2474355167924,7.633971662566381,328,446.6301085083588
GRID-702-678,702,678,109.22111111111111,23.029722222222222,295.36175537109375,106.76416015625,188.59759521484375,295.36175537109375,2552.579655916901,7.791586377251079,348,438.1466447553915
GRID-702-682,702,682,109.22222222222223,23.029722222222222,285.1755065917969,129.01744079589844,156.15806579589844,285.1755065917969,2510.2159315272133,7.9384730403195505,352,426.55616971550995
GRID-702-686,702,686,109.22333333333334,23.029722222222222,270.9798278808594,103.060302734375,167.91952514648438,270.9798278808594,2472.3775197825544,8.072639597856465,355,413.2302355681752
GRID-702-690,702,690,109.22444444444444,23.029722222222222,267.00917053222656,97.779052734375,169.23011779785156,267.00917053222656,2439.275021826733,18.190143961217927,377,406.50035238736325
GRID-702-694,702,694,109.22555555555556,23.029722222222222,262.5497131347656,58.45661926269531,204.0930938720703,262.5497131347656,2411.103506334303,8.291591897908603,357,400.14280017318697
GRID-702-698,702,698,109.22666666666667,23.029722222222222,261.0912322998047,91.7838134765625,169.3074188232422,261.0912322998047,2388.037491073448,8.375160968822527,367,396.21655098467915
GRID-702-702,702,702,109.22777777777779,23.029722222222222,261.2672119140625,80.82865905761719,180.4385528564453,261.2672119140625,2370.2260342982063,8.440020378724483,395,393.94434485629733
GRID-702-706,702,706,109.22888888888889,23.029722222222222,242.25381469726562,50.0,192.25381469726562,242.25381469726562,2357.7882226646707,18.488707026187186,362,381.194821595361
GRID-702-710,702,710,109.23,23.029722222222222,248.31472778320312,58.05494689941406,190.25978088378906,248.31472778320312,2350.8093513916388,8.513489316694702,395,383.799838059087
GRID-702-714,702,714,109.23111111111112,23.029722222222222,273.1475067138672,112.27932739257812,160.86817932128906,273.1475067138672,2349.338069464579,8.514511215487985,419,398.08945484503306
GRID-702-718,702,718,109.23222222222223,23.029722222222222,267.5564422607422,126.55644226074219,141.0,267.5564422607422,2353.3847065586983,8.500675617719708,421,395.36755219325937
GRID-702-722,702,722,109.23333333333333,23.029722222222222,291.2421875,86.39509582519531,204.8470916748047,291.2421875,2362.920913589573,18.460797818737447,430,410.45573118694307
GRID-702-726,702,726,109.23444444444445,23.029722222222222,289.3006896972656,103.93403625488281,185.3666534423828,289.3006896972656,2377.8806456749007,18.406595939849453,427,411.31782174672503
GRID-702-730,702,730,109.23555555555556,23.029722222222222,292.42405700683594,135.20999145507812,157.2140655517578,292.42405700683594,2398.162409147998,18.33239940100526,426,415.8440211403874
GRID-702-734,702,734,109.23666666666668,23.029722222222222,277.9517517089844,109.11068725585938,168.841064453125,277.9517517089844,2423.6325981051327,18.243883996477678,416,410.7978682442586
GRID-702-738,702,738,109.23777777777778,23.029722222222222,262.3725280761719,109.25991821289062,153.11260986328125,262.3725280761719,2454.1296736141244,8.138307104300992,402,405.7762645263168
GRID-702-742,702,742,109.2388888888889,23.029722222222222,250.8173370361328,96.20050048828125,154.61683654785156,250.8173370361328,2489.468897894618,8.016132193389282,386,403.7476329903598
GRID-702-746,702,746,109.24000000000001,23.029722222222222,249.07135009765625,61.65812683105469,187.41322326660156,249.07135009765625,2529.447328292984,7.878209453222894,391,408.0595979960307
GRID-702-750,702,750,109.24111111111111,23.029722222222222,273.0566101074219,75.24830627441406,197.8083038330078,273.0566101074219,2573.848797804537,7.723721503386898,399,427.9711956032677
GRID-702-754,702,754,109.24222222222222,23.029722222222222,298.3274383544922,129.26478576660156,169.06265258789062,298.3274383544922,2622.448652621547,7.5572066819842405,402,449.19249272299334
GRID-702-758,702,758,109.24333333333334,23.029722222222222,316.0014343261719,153.55441284179688,162.447021484375,316.0014343261719,2675.0180731399346,17.381937639860666,406,466.51157977559154
GRID-702-762,702,762,109.24444444444445,23.029722222222222,326.3416748046875,135.49441528320312,190.84725952148438,326.3416748046875,2731.3278642273285,17.199592504424928,403,480.05135886637817
GRID-702-766,702,766,109.24555555555555,23.029722222222222,327.91845703125,159.5444793701172,168.3739776611328,327.91845703125,2791.1516559394872,17.01184934804587,401,488.9476540601608
GRID-702-770,702,770,109.24666666666667,23.029722222222222,316.14111328125,137.3538055419922,178.7873077392578,316.14111328125,2854.2685026579684,16.820569598908264,393,490.49311643512493
GRID-702-774,702,774,109.24777777777778,23.029722222222222,324.76275634765625,163.26077270507812,161.50198364257812,324.76275634765625,2920.4649044814637,16.620569500055666,393,504.3485951336613
GRID-702-778,702,778,109.2488888888889,23.029722222222222,338.6070251464844,144.67141723632812,193.93560791015625,338.6070251464844,2989.5362994231414,16.415772881724706,395,521.6339379252014
GRID-702-782,702,782,109.25,23.029722222222222,346.1075439453125,157.6341552734375,188.473388671875,346.1075439453125,3061.28808951589,6.209215259629616,400,535.5761459035509
GRID-702-786,702,786,109.25111111111111,23.029722222222222,337.7737121582031,165.38909912109375,172.38461303710938,337.7737121582031,3135.536270341684,6.0033185160966696,393,540.6145014711764
GRID-702-790,702,790,109.25222222222223,23.029722222222222,366.9365539550781,177.6612548828125,189.27529907226562,366.9365539550781,3212.1077336194803,5.7894802376046925,393,567.8356876230596
GRID-702-794,702,794,109.25333333333334,23.029722222222222,392.7267761230469,159.9544677734375,232.77230834960938,392.7267761230469,3290.8403085290915,5.575303392686635,385,593.3776605423229
GRID-702-798,702,798,109.25444444444445,23.029722222222222,397.8046569824219,214.74386596679688,183.060791015625,397.8046569824219,3371.582600823481,5.364924730764017,377,607.1053966828769
GRID-702-802,702,802,109.25555555555556,23.029722222222222,378.4283752441406,190.33203125,188.09634399414062,378.4283752441406,3454.193681044441,5.159149200451594,367,606.8173763650075
GRID-702-806,702,806,109.25666666666667,23.029722222222222,369.9195251464844,182.60801696777344,187.31150817871094,369.9195251464844,3538.5426650226254,4.951819142022742,357,613.1004116717993
GRID-702-810,702,810,109.25777777777779,23.029722222222222,352.4173889160156,153.86073303222656,198.55665588378906,352.4173889160156,3624.5082221150687,4.746573024484121,345,614.3529064830183
GRID-702-814,702,814,109.25888888888889,23.029722222222222,336.25311279296875,111.45700073242188,224.79611206054688,336.25311279296875,3711.9780395516946,4.5420744093357115,327,616.5863877361244
GRID-702-818,702,818,109.26,23.029722222222222,349.15643310546875,104.1038818359375,245.05255126953125,349.15643310546875,3800.848265054683,4.335566768885073,321,635.9626879854811
GRID-702-822,702,822,109.26111111111112,23.029722222222222,340.2686462402344,78.76593017578125,261.5027160644531,340.2686462402344,3891.0229446387243,4.133448778690607,313,642.8014362586333
GRID-702-826,702,826,109.26222222222222,23.029722222222222,331.5792541503906,95.0765380859375,236.50271606445312,331.5792541503906,3982.4134681441274,3.933161330792643,306,649.9180273402782
GRID-702-830,702,830,109.26333333333334,23.029722222222222,344.3543701171875,71.563720703125,272.7906494140625,344.3543701171875,4074.9380315060043,3.7328035720188524,302,669.70678676916
GRID-702-834,702,834,109.26444444444445,23.029722222222222,348.58111572265625,64.99758911132812,283.5835266113281,348.58111572265625,4168.521121897642,3.5356024707050864,303,684.6501337579017
GRID-702-838,702,838,109.26555555555557,23.029722222222222,344.74365234375,95.25283813476562,249.49081420898438,344.74365234375,4263.093029775337,3.3415423255362526,298,695.0212011705657
GRID-702-842,702,842,109.26666666666667,23.029722222222222,345.3561096191406,90.41789245605469,254.93821716308594,345.3561096191406,4358.589390040797,3.149456390484204,290,708.1113159499383
GRID-702-846,702,846,109.26777777777778,23.029722222222222,353.2558898925781,50.0,303.2558898925781,353.2558898925781,4454.950753382026,2.9591946761245964,286,725.567702888274
GRID-702-850,702,850,109.2688888888889,23.029722222222222,383.1826171875,62.196533203125,320.986083984375,383.1826171875,4552.122187803266,2.769396750150463,299,755.9811517331437
GRID-702-854,702,854,109.27000000000001,23.029722222222222,410.59075927734375,72.64923095703125,337.9415283203125,410.59075927734375,4650.052909791144,2.5822571757712467,302,785.0266642172697
GRID-702-858,702,858,109.27111111111111,23.029722222222222,417.8505554199219,103.08087158203125,314.7696838378906,417.8505554199219,4748.695943987969,2.399746577245338,297,802.4139498600169
