point_id,lon_deg,lat_deg,altitude_m
96,109.19856986014244,23.026257017071288,511.9731750488281
97,109.1987520849761,23.04267176836511,571.7992553710938
98,109.19912699585706,23.042272766504233,571.7992553710938
99,109.199501906738,23.04187376464336,571.7992553710938
100,109.19987681761896,23.04147476278248,571.7992553710938
101,109.20025172849991,23.041075760921608,571.7992553710938
102,109.20062663938084,23.04067675906073,571.7992553710938
103,109.2010015502618,23.040277757199856,571.7992553710938
104,109.20137646114274,23.03987875533898,571.7992553710938
105,109.2017513720237,23.0394797534781,571.7992553710938
106,109.20212628290464,23.039080751617227,571.7992553710938
107,109.2025011937856,23.03868174975635,571.7992553710938
108,109.20287610466653,23.038282747895476,571.7992553710938
109,109.20325101554748,23.0378837460346,571.7992553710938
110,109.20362592642843,23.037484744173724,571.7992553710938
111,109.20400083730938,23.037085742312847,571.7992553710938
112,109.20437574819033,23.036686740451973,571.7992553710938
113,109.20475065907128,23.036287738591096,571.7992553710938
114,109.20512556995222,23.03588873673022,571.7992553710938
115,109.20550048083317,23.035489734869344,571.7992553710938
116,109.20587539171412,23.03509073300847,571.7992553710938
117,109.20625030259507,23.034691731147593,571.7992553710938
118,109.2127472,23.0795113,270.9
119,109.2127472,23.0795113,321.9046661376953
120,109.2127472,23.0795113,372.9093322753906
121,109.2128796438431,23.07899188486789,372.9093322753906
122,109.21301208768621,23.078472469735775,372.9093322753906
123,109.21314453152931,23.077953054603665,372.9093322753906
124,109.21327697537241,23.077433639471554,372.9093322753906
125,109.21340941921552,23.076914224339443,372.9093322753906
126,109.21354186305862,23.07639480920733,372.9093322753906
127,109.21367430690172,23.07587539407522,372.9093322753906
128,109.21380675074482,23.075355978943108,372.9093322753906
129,109.21393919458794,23.074836563810994,372.9093322753906
130,109.21407163843104,23.074317148678883,372.9093322753906
131,109.21420408227414,23.073797733546773,372.9093322753906
132,109.21433652611725,23.073278318414662,372.9093322753906
133,109.21446896996035,23.072758903282548,372.9093322753906
134,109.21460141380345,23.072239488150437,372.9093322753906
135,109.21473385764656,23.071720073018327,372.9093322753906
136,109.21486630148966,23.071200657886212,372.9093322753906
137,109.21499874533276,23.0706812427541,372.9093322753906
138,109.21513118917586,23.07016182762199,372.9093322753906
139,109.21526363301898,23.06964241248988,372.9093322753906
140,109.21539607686208,23.069122997357766,372.9093322753906
141,109.21552852070518,23.068603582225656,372.9093322753906
142,109.21566096454829,23.068084167093545,372.9093322753906
143,109.21579340839139,23.06756475196143,372.9093322753906
144,109.21592585223449,23.06704533682932,372.9093322753906
145,109.2160582960776,23.06652592169721,372.9093322753906
146,109.2161907399207,23.0660065065651,372.9093322753906
147,109.2163231837638,23.065487091432985,372.9093322753906
148,109.2164556276069,23.064967676300874,372.9093322753906
149,109.21658807145002,23.064448261168764,372.9093322753906
150,109.21672051529312,23.06392884603665,372.9093322753906
151,109.21685295913622,23.06340943090454,372.9093322753906
152,109.21698540297933,23.062890015772428,372.9093322753906
153,109.21711784682243,23.062370600640318,372.9093322753906
154,109.21725029066553,23.061851185508203,372.9093322753906
155,109.21738273450865,23.061331770376093,372.9093322753906
156,109.21751517835175,23.060812355243982,372.9093322753906
157,109.21764762219485,23.060292940111868,372.9093322753906
158,109.21778006603795,23.059773524979757,372.9093322753906
159,109.21791250988106,23.059254109847647,372.9093322753906
160,109.21804495372416,23.058734694715536,372.9093322753906
161,109.21817739756726,23.058215279583422,372.9093322753906
162,109.21830984141037,23.05769586445131,372.9093322753906
163,109.21844228525347,23.0571764493192,372.9093322753906
164,109.21857472909657,23.056657034187086,372.9093322753906
165,109.21870717293969,23.056137619054976,372.9093322753906
166,109.21883961678279,23.055618203922865,372.9093322753906
167,109.21897206062589,23.055098788790755,372.9093322753906
168,109.21910450446899,23.05457937365864,372.9093322753906
169,109.2192369483121,23.05405995852653,372.9093322753906
170,109.2193693921552,23.05354054339442,372.9093322753906
171,109.2195018359983,23.053021128262305,372.9093322753906
172,109.21963427984142,23.052501713130194,372.9093322753906
173,109.21976672368451,23.051982297998084,372.9093322753906
174,109.21989916752761,23.051462882865973,372.9093322753906
175,109.22003161137073,23.05094346773386,372.9093322753906
176,109.22016405521383,23.05042405260175,372.9093322753906
177,109.22029649905693,23.049904637469638,372.9093322753906
178,109.22042894290003,23.049385222337524,372.9093322753906
179,109.22056138674314,23.048865807205413,372.9093322753906
180,109.22069383058624,23.048346392073302,372.9093322753906
181,109.22082627442934,23.04782697694119,372.9093322753906
182,109.22095871827246,23.047307561809077,372.9093322753906
183,109.22109116211556,23.046788146676967,372.9093322753906
184,109.2283003,23.0561338,195.0
185,109.2283003,23.0561338,238.80362955729166
186,109.2283003,23.0561338,238.80362955729169
