service_id,row,col,fraction,along_m,lon_center_deg,lat_center_deg,dem_m
S002,739,731,0.17482705700499118,1295.69759541269,109.23583333333333,23.019444444444442,179.6592254638672
S002,738,731,0.17913722521308964,1327.6415901165415,109.23583333333333,23.01972222222222,191.2545166015625
S002,737,731,0.18363073155720142,1360.9443606646441,109.23583333333333,23.02,196.4828643798828
S002,737,732,0.18485506322074644,1370.018262723166,109.23611111111111,23.02,198.20648193359375
S002,736,732,0.18812423790131322,1394.247131212747,109.23611111111111,23.02027777777778,185.3983612060547
S002,735,732,0.192617744245425,1427.5499017608497,109.23611111111111,23.020555555555553,176.67970275878906
S002,735,733,0.19488306943650166,1444.3389300336419,109.2363888888889,23.020555555555553,160.12255859375
S002,734,733,0.19711125058953677,1460.8526723089524,109.2363888888889,23.020833333333332,153.90621948242188
S002,733,733,0.20160475693364857,1494.1554428570553,109.2363888888889,23.02111111111111,153.53384399414062
S002,733,734,0.20491107565225689,1518.6595973441176,109.23666666666668,23.02111111111111,144.04605102539062
S002,732,734,0.20609826327776035,1527.4582134051582,109.23666666666668,23.02138888888889,142.15194702148438
S002,731,734,0.21059176962187212,1560.7609839532608,109.23666666666668,23.021666666666665,147.14083862304688
S002,731,735,0.2149390818680121,1592.9802646545936,109.23694444444445,23.021666666666665,162.3026885986328
S002,730,735,0.21508527596598392,1594.0637545013637,109.23694444444445,23.021944444444443,159.76373291015625
S002,729,735,0.2195787823100957,1627.3665250494664,109.23694444444445,23.022222222222222,153.44805908203125
S002,728,735,0.22407228865420747,1660.669295597569,109.23694444444445,23.0225,165.61898803710938
S002,728,736,0.22496708808376736,1667.3009319650698,109.23722222222223,23.0225,163.68873596191406
S002,727,736,0.22856579499831925,1693.9720661456718,109.23722222222223,23.022777777777776,175.43548583984375
S002,726,736,0.23305930134243105,1727.2748366937747,109.23722222222223,23.023055555555555,185.74330139160156
S002,726,737,0.2349950942995226,1741.6215992755456,109.23750000000001,23.023055555555555,182.40821838378906
S002,725,737,0.23755280768654283,1760.5776072418776,109.23750000000001,23.023333333333333,193.28897094726562
S002,724,737,0.2420463140306546,1793.8803777899802,109.23750000000001,23.02361111111111,179.7077178955078
S002,724,738,0.24502310051527781,1815.9422665860216,109.23777777777778,23.02361111111111,175.870361328125
S002,723,738,0.2465398203747664,1827.1831483380831,109.23777777777778,23.023888888888887,160.4240264892578
S002,722,738,0.2510333267188782,1860.4859188861858,109.23777777777778,23.024166666666666,172.49945068359375
S002,722,739,0.25505110673103304,1890.2629338964973,109.23805555555556,23.024166666666666,191.3710479736328
S002,721,739,0.25552683306298996,1893.7886894342885,109.23805555555556,23.024444444444445,195.7935028076172
S002,720,739,0.26002033940710173,1927.0914599823911,109.23805555555556,23.02472222222222,200.99307250976562
S002,719,739,0.2645138457512135,1960.394230530494,109.23805555555556,23.025,192.35189819335938
S002,719,740,0.26507911294678826,1964.5836012069733,109.23833333333334,23.025,201.10816955566406
S002,718,740,0.26900735209532534,1993.6970010785972,109.23833333333334,23.025277777777777,183.55410766601562
S002,717,740,0.2735008584394371,2026.9997716266998,109.23833333333334,23.025555555555556,161.44398498535156
S002,717,741,0.2751071191625435,2038.904268517449,109.23861111111111,23.025555555555556,167.5762939453125
S002,716,741,0.2779943647835489,2060.3025421748025,109.23861111111111,23.02583333333333,171.61097717285156
S002,715,741,0.28248787112766066,2093.605312722905,109.23861111111111,23.02611111111111,179.83961486816406
S002,715,742,0.2851351253782987,2113.224935827925,109.2388888888889,23.02611111111111,192.2390899658203
S002,714,742,0.28698137747177244,2126.908083271008,109.2388888888889,23.02638888888889,187.5135040283203
S002,713,742,0.2914748838158842,2160.2108538191105,109.2388888888889,23.026666666666667,173.877197265625
S002,713,743,0.295163131594054,2187.5456031384015,109.23916666666668,23.026666666666667,182.9650421142578
S002,712,743,0.295968390159996,2193.513624367213,109.23916666666668,23.026944444444442,174.50650024414062
S002,711,743,0.3004618965041078,2226.8163949153163,109.23916666666668,23.02722222222222,171.11114501953125
S002,710,743,0.3049554028482196,2260.119165463419,109.23916666666668,23.0275,175.36245727539062
S002,710,744,0.3051911378098092,2261.8662704488775,109.23944444444444,23.0275,173.1007537841797
S002,709,744,0.30944890919233137,2293.4219360115217,109.23944444444444,23.02777777777778,162.5491943359375
S002,708,744,0.31394241553644314,2326.724706559625,109.23944444444444,23.028055555555554,155.70034790039062
S002,708,745,0.31521914402556445,2336.186937759353,109.23972222222223,23.028055555555554,155.16014099121094
