family,iteration,phase,seed,hard_late_s,weighted_tardiness_s,makespan_s,energy_kwh,trips,weighted_completion_s
multipoint,11572,anneal,20260925,0.0,0.0,7856.310710729066,87.07922277467276,29,3236931.3505729316
multipoint,11576,anneal,20260925,0.0,0.0,7856.310710729066,87.03329325512156,29,3219400.224256863
multipoint,11602,anneal,20260925,0.0,0.0,7856.310710729066,87.00387491015412,29,3224711.4011869514
multipoint,11629,anneal,20260925,0.0,0.0,7832.0713493916455,87.26298641451773,29,3202013.4309191485
multipoint,11901,anneal,20260925,0.0,0.0,7828.152032993659,87.48801826389324,29,3206441.7918051174
multipoint,11924,anneal,20260925,0.0,0.0,7828.152032993659,87.38014813574209,29,3199970.179244038
multipoint,11930,anneal,20260925,0.0,0.0,7828.152032993659,87.33231621989995,29,3198603.7056180015
multipoint,11968,anneal,20260925,0.0,0.0,7828.152032993659,87.313711946394,29,3194544.9919568854
multipoint,11982,anneal,20260925,0.0,0.0,7828.15203299366,87.28014193627853,29,3262119.14553938
multipoint,11985,anneal,20260925,0.0,0.0,7802.061902303308,87.28014193627853,29,3259526.1731290338
multipoint,14446,anneal,20260925,0.0,0.0,7802.061902303308,86.55429151240051,29,3372182.1980133103
multipoint,14570,anneal,20260925,0.0,0.0,7802.061902303308,86.54213335587201,29,3339198.1312874053
multipoint,15182,anneal,20260925,0.0,0.0,7802.061902303308,85.91184237397133,29,3407969.3213619245
multipoint,15191,anneal,20260925,0.0,0.0,7802.061902303308,85.80924515366327,29,3418592.220774469
multipoint,15203,anneal,20260925,0.0,0.0,7802.061902303308,85.70137502551212,29,3411185.7337694145
multipoint,15210,anneal,20260925,0.0,0.0,7802.061902303308,85.49419976100678,29,3410836.1013106904
multipoint,15351,anneal,20260925,0.0,0.0,7802.061902303308,84.80546475911788,28,3329429.366999327
multipoint,15374,anneal,20260925,0.0,0.0,7802.061902303308,84.77798608961263,28,3311879.7523621134
multipoint,15392,anneal,20260925,0.0,0.0,7802.061902303308,84.77471763169217,28,3319803.4688082957
multipoint,15408,anneal,20260925,0.0,0.0,7802.061902303308,84.71344587899158,28,3344465.489763987
multipoint,15545,anneal,20260925,0.0,0.0,7802.061902303308,83.82666600488291,27,3293421.5788689805
multipoint,16001,destroy_repair,20260925,0.0,0.0,7736.061902303308,85.7505773743453,28,3323055.3887826293
multipoint,16006,destroy_repair,20260925,0.0,0.0,7736.061902303308,85.72625987992384,28,3295038.7824205016
multipoint,16008,destroy_repair,20260925,0.0,0.0,7736.061902303308,85.72169094881816,28,3297107.1497094114
multipoint,16011,destroy_repair,20260925,0.0,0.0,7736.061902303308,85.61382082066702,28,3290635.5371483336
multipoint,16013,destroy_repair,20260925,0.0,0.0,7736.061902303308,85.48914974576941,28,3296402.28867992
multipoint,16014,destroy_repair,20260925,0.0,0.0,7736.061902303308,85.2694415586463,28,3271123.8984961617
multipoint,16015,destroy_repair,20260925,0.0,0.0,7736.061902303308,83.87498943139411,27,3166325.728487158
multipoint,16023,destroy_repair,20260925,0.0,0.0,7736.061902303308,83.84302225474954,27,3170096.4290997926
multipoint,16024,destroy_repair,20260925,0.0,0.0,7736.061902303308,83.79808126137226,27,3214511.697163689
multipoint,16027,destroy_repair,20260925,0.0,0.0,7736.061902303308,82.60831832427426,27,3230414.0612705112
multipoint,16030,destroy_repair,20260925,0.0,0.0,7720.50532626238,85.26821656081893,28,3258125.5093919933
multipoint,16032,destroy_repair,20260925,0.0,0.0,7672.180566049179,85.18962658899103,28,3302468.8071411178
multipoint,16034,destroy_repair,20260925,0.0,0.0,7669.055320706215,85.42721163373395,28,3304647.1074411506
multipoint,16049,destroy_repair,20260925,0.0,0.0,7657.630571605343,84.69686893936519,28,3234492.730855087
multipoint,0,initial,20260930,0.0,0.0,7550.681631688423,85.48290100156946,28,3354353.6020055246
multipoint,358,anneal,20260930,0.0,0.0,7547.004948872897,86.2219720602383,28,3332269.548064093
multipoint,370,anneal,20260930,0.0,0.0,7547.004948872897,86.22193903731173,28,3337034.9686587993
multipoint,413,anneal,20260930,0.0,0.0,7547.004948872897,86.2086485917392,28,3334952.263395854
multipoint,422,anneal,20260930,0.0,0.0,7545.592350864821,86.2086485917392,28,3344162.9670743984
multipoint,456,anneal,20260930,0.0,0.0,7545.592350864821,86.11740135739642,28,3319031.4286964242
multipoint,508,anneal,20260930,0.0,0.0,7545.59235086482,85.82057912856224,28,3339959.0556332017
multipoint,520,anneal,20260930,0.0,0.0,7545.59235086482,85.62892374145738,28,3327284.204493661
multipoint,528,anneal,20260930,0.0,0.0,7545.59235086482,85.56553171447932,28,3321906.2910354985
multipoint,575,anneal,20260930,0.0,0.0,7545.59235086482,85.16556882316966,28,3312075.668862498
multipoint,7510,anneal,20260930,0.0,0.0,7545.592350864819,85.05747964999796,28,3118242.0976517424
multipoint,7527,anneal,20260930,0.0,0.0,7545.592350864819,85.02819761302341,28,3117239.0442056907
multipoint,7546,anneal,20260930,0.0,0.0,7545.592350864819,84.95016537404894,28,3101104.374246394
multipoint,7571,anneal,20260930,0.0,0.0,7545.592350864819,84.85377411301567,28,3104044.165937577
multipoint,7577,anneal,20260930,0.0,0.0,7545.592350864819,84.45381122170602,28,3092322.387022644
multipoint,12042,anneal,20260930,0.0,0.0,7545.592350864819,84.40948370476285,28,3092938.8359632962
multipoint,12168,anneal,20260930,0.0,0.0,7529.271548607097,84.57948451971383,28,3171554.3724727533
multipoint,13118,anneal,20260930,0.0,0.0,7502.859271332245,83.97309567614796,28,3160263.685939414
multipoint,13121,anneal,20260930,0.0,0.0,7502.859271332245,83.87704196381871,28,3146516.4627790027
multipoint,13209,anneal,20260930,0.0,0.0,7496.323172342965,84.51031203618014,28,3179010.6860083905
multipoint,14382,anneal,20260930,0.0,0.0,7479.592350864819,82.61436222603027,28,3134294.6987697408
multipoint,14951,anneal,20260930,0.0,0.0,7472.6979499505005,83.57594075914609,29,3207900.3087709574
multipoint,15174,anneal,20260930,0.0,0.0,7472.6979499505005,83.53447093589432,29,3285550.916980299
multipoint,15704,anneal,20260930,0.0,0.0,7472.6979499505005,83.03620580877788,28,3260325.3889790894
multipoint,15714,anneal,20260930,0.0,0.0,7472.6979499505005,82.95817356980342,28,3244371.060194311
multipoint,15818,anneal,20260930,0.0,0.0,7472.6979499505005,82.91111323004515,28,3211563.2011074405
multipoint,15932,anneal,20260930,0.0,0.0,7472.6979499505005,82.80756822170652,27,3156893.4974565613
multipoint,15947,anneal,20260930,0.0,0.0,7472.6979499505005,82.64794539868714,27,3064134.0389505066
multipoint,15983,anneal,20260930,0.0,0.0,7472.6979499505005,82.62981494919238,27,3027102.361751833
multipoint,18159,anneal,20260930,0.0,0.0,7466.507361256981,85.42753063393751,29,3297377.885770347
multipoint,18191,anneal,20260930,0.0,0.0,7466.507361256981,85.40489527705253,29,3320971.7260996187
multipoint,22422,anneal,20260930,0.0,0.0,7430.383624366819,84.7324322819323,27,3243447.115587221
multipoint,22456,anneal,20260930,0.0,0.0,7430.383624366819,84.71874856928622,27,3225181.57818057
multipoint,22475,anneal,20260930,0.0,0.0,7430.383624366819,84.62817287253141,27,3217653.193381997
multipoint,22484,anneal,20260930,0.0,0.0,7430.383624366819,84.4931910084041,27,3213225.1436523516
multipoint,22531,anneal,20260930,0.0,0.0,7430.383624366819,84.0563613594294,27,3193976.934345469
multipoint,22792,anneal,20260930,0.0,0.0,7424.286107028014,85.48953089243304,27,3190165.5620388137
multipoint,23007,anneal,20260930,0.0,0.0,7424.286107028014,84.75953450710152,26,3211684.440756301
multipoint,23032,anneal,20260930,0.0,0.0,7424.286107028014,84.69711045330583,26,3209833.1361008957
multipoint,23037,anneal,20260930,0.0,0.0,7424.286107028014,84.57463097791772,26,3195730.3538429723
multipoint,23065,anneal,20260930,0.0,0.0,7424.286107028014,84.52893327732484,26,3215432.5247981753
multipoint,28037,anneal,20260930,0.0,0.0,7424.286107028014,84.43031805104067,26,3259960.7617984144
multipoint,28044,anneal,20260930,0.0,0.0,7424.286107028014,83.57596864159467,26,3225340.4826457156
multipoint,30060,anneal,20260930,0.0,0.0,7424.286107028014,83.56753061351544,27,3191942.1928565623
multipoint,30110,anneal,20260930,0.0,0.0,7424.286107028014,83.52625481807058,27,3282425.878647409
multipoint,30117,anneal,20260930,0.0,0.0,7424.286107028014,83.48389424858752,27,3270775.7572274148
multipoint,30119,anneal,20260930,0.0,0.0,7424.286107028014,83.4730457803621,27,3260980.4782072925
multipoint,30150,anneal,20260930,0.0,0.0,7424.286107028014,83.40949610212249,27,3273692.6724375044
multipoint,30181,anneal,20260930,0.0,0.0,7424.286107028014,83.16000781171364,27,3273817.221481479
multipoint,30260,anneal,20260930,0.0,0.0,7424.286107028014,82.95323571439845,27,3344307.3116842955
multipoint,31796,anneal,20260930,0.0,0.0,7424.286107028014,82.57813228394478,28,3285923.5830241065
multipoint,31948,anneal,20260930,0.0,0.0,7424.286107028014,82.38143562672765,28,3294134.702539472
multipoint,31957,anneal,20260930,0.0,0.0,7424.286107028014,82.33988539172503,28,3285634.8338019876
multipoint,31962,anneal,20260930,0.0,0.0,7424.286107028014,82.19432648814981,28,3285700.941306101
multipoint,31972,anneal,20260930,0.0,0.0,7424.286107028014,82.03600771147678,28,3286071.587851527
multipoint,31991,anneal,20260930,0.0,0.0,7424.286107028014,81.92417561945854,28,3268651.3690432627
multipoint,34644,anneal,20260930,0.0,0.0,7389.894551011689,84.61711572702126,29,3233576.5869589355
multipoint,34704,anneal,20260930,0.0,0.0,7389.894551011689,84.15066367772683,29,3233157.185410418
multipoint,34714,anneal,20260930,0.0,0.0,7389.894551011689,83.99564882110836,29,3229735.1756834514
multipoint,34919,anneal,20260930,0.0,0.0,7389.894551011689,83.91338213079928,29,3252360.4187937514
multipoint,34946,anneal,20260930,0.0,0.0,7389.894551011689,83.86298117410868,29,3254218.814037154
multipoint,35325,anneal,20260930,0.0,0.0,7389.894551011689,83.52968248102337,28,3243286.186246602
multipoint,35573,anneal,20260930,0.0,0.0,7389.894551011689,83.4734965551216,29,3265989.235244414
multipoint,35591,anneal,20260930,0.0,0.0,7389.894551011689,83.40980515285847,29,3257264.3276914046
multipoint,35603,anneal,20260930,0.0,0.0,7389.894551011689,82.84469924287676,29,3231899.4475515014
multipoint,56129,anneal,20260930,0.0,0.0,7389.894551011689,82.83297761643595,28,3156198.5494923727
multipoint,60026,anneal,20260930,0.0,0.0,7389.894551011689,82.63907777772224,28,3132238.2985040066
multipoint,60051,anneal,20260930,0.0,0.0,7389.894551011689,82.61685895530347,28,3131716.8718026443
multipoint,60066,anneal,20260930,0.0,0.0,7389.894551011689,82.11645728683787,28,3128229.4675112176
multipoint,60488,anneal,20260930,0.0,0.0,7373.4415400933285,82.93042731433812,29,3253128.894305901
multipoint,60612,anneal,20260930,0.0,0.0,7358.286107028014,84.96078841225528,29,3322269.6907627974
multipoint,60692,anneal,20260930,0.0,0.0,7358.286107028014,84.80674504381307,29,3324376.686064134
multipoint,60697,anneal,20260930,0.0,0.0,7358.286107028014,84.61586654052199,29,3321406.395695944
multipoint,62368,anneal,20260930,0.0,0.0,7358.286107028014,83.76310380780657,27,3150105.1371495705
multipoint,62452,anneal,20260930,0.0,0.0,7358.286107028014,83.51133468577203,27,3216323.044076858
multipoint,62559,anneal,20260930,0.0,0.0,7358.286107028014,83.5019578194758,27,3234359.8948578686
multipoint,62777,anneal,20260930,0.0,0.0,7358.286107028014,83.48281055613921,27,3202742.300269313
multipoint,62784,anneal,20260930,0.0,0.0,7358.286107028014,83.46667207980555,27,3220366.715930397
multipoint,62802,anneal,20260930,0.0,0.0,7358.286107028014,83.27579357651447,27,3247479.1037597978
multipoint,63034,anneal,20260930,0.0,0.0,7358.286107028014,82.8187179177708,27,3176549.376109219
multipoint,63059,anneal,20260930,0.0,0.0,7358.286107028014,82.80257944143712,27,3167715.245379229
multipoint,63064,anneal,20260930,0.0,0.0,7358.286107028014,82.75640323037608,27,3149951.0197571754
multipoint,63067,anneal,20260930,0.0,0.0,7358.286107028014,82.73339339254262,27,3162748.8247512477
multipoint,63086,anneal,20260930,0.0,0.0,7358.286107028014,82.66970199027949,27,3154023.9171982384
multipoint,63093,anneal,20260930,0.0,0.0,7358.286107028014,82.62927139493115,27,3191841.9866818176
multipoint,63126,anneal,20260930,0.0,0.0,7358.286107028014,82.34500184253373,27,3189535.922091813
multipoint,63132,anneal,20260930,0.0,0.0,7358.286107028014,82.30394630962337,27,3212338.8077406124
multipoint,63141,anneal,20260930,0.0,0.0,7358.286107028014,82.29065586405086,27,3194847.6892747544
multipoint,63862,anneal,20260930,0.0,0.0,7355.372189380899,84.18951591233193,27,3070418.3389482023
multipoint,63911,anneal,20260930,0.0,0.0,7355.372189380899,84.15638657205947,27,3047450.9270779714
multipoint,63921,anneal,20260930,0.0,0.0,7355.372189380899,83.87211701966206,27,3047721.5217685313
multipoint,96017,anneal,20260930,0.0,0.0,7337.852264729949,83.83755107373646,27,3057100.338677878
multipoint,100013,destroy_repair,20260930,0.0,0.0,7337.852264729949,83.70452805850422,27,3054018.69118324
multipoint,100017,destroy_repair,20260930,0.0,0.0,7337.852264729949,83.52691131322024,27,3056480.565746599
multipoint,100025,destroy_repair,20260930,0.0,0.0,7337.852264729949,82.86846774003592,27,3083448.5731335394
multipoint,100031,destroy_repair,20260930,0.0,0.0,7337.852264729949,82.47986856504934,27,3042045.9318133486
multipoint,100040,destroy_repair,20260930,0.0,0.0,7337.852264729949,82.37412295350477,27,3051678.2434328757
multipoint,100045,destroy_repair,20260930,0.0,0.0,7333.9488358459,81.90044956504941,27,3142557.58573588
multipoint,100050,destroy_repair,20260930,0.0,0.0,7229.489150015777,82.14206776104253,27,3208471.2011384103
multipoint,100060,destroy_repair,20260930,0.0,0.0,7229.489150015777,81.99571257003021,27,3241718.829975552
multipoint,100061,destroy_repair,20260930,0.0,0.0,7229.489150015777,81.84940953163778,27,3213298.480163276
multipoint,100064,destroy_repair,20260930,0.0,0.0,7229.489150015777,81.80723715738333,27,3208426.2974640667
multipoint,100096,destroy_repair,20260930,0.0,0.0,7229.489150015777,81.68520066166747,27,3192499.125455025
multipoint,100098,destroy_repair,20260930,0.0,0.0,7229.489150015777,81.56052735872876,27,3165342.663922195
multipoint,100102,destroy_repair,20260930,0.0,0.0,7229.489150015777,79.8310529204388,27,3100295.2260464337
multipoint,100109,destroy_repair,20260930,0.0,0.0,7212.0427663191185,80.06889241890045,27,3099595.3025688827
multipoint,100117,destroy_repair,20260930,0.0,0.0,7201.9488358459,80.8720283694947,28,3170735.519379091
multipoint,100120,destroy_repair,20260930,0.0,0.0,7188.299551750846,80.99981551008123,28,3111851.334036067
multipoint,100153,destroy_repair,20260930,0.0,0.0,7188.299551750846,80.74764388291852,28,3109471.509304868
multipoint,100165,destroy_repair,20260930,0.0,0.0,7179.011141242132,80.6650802954534,28,3153532.8655815525
multipoint,100169,destroy_repair,20260930,0.0,0.0,7171.3181024659425,80.6650802954534,28,3152108.30197384
multipoint,100171,destroy_repair,20260930,0.0,0.0,7171.3181024659425,80.6272394312022,28,3131935.3884777944
multipoint,100190,destroy_repair,20260930,0.0,0.0,7166.028191878098,78.89437637008267,28,3123686.7371763545
multipoint,100220,destroy_repair,20260930,0.0,0.0,7166.028191878098,78.84458297400155,28,3194148.536019012
multipoint,0,initial,20260931,0.0,0.0,7166.028191878098,78.84458297400155,28,3194148.536019012
multipoint,4014,anneal,20260931,0.0,0.0,7146.0427663191185,78.90426399166194,28,3210827.58554383
multipoint,20015,anneal,20260931,0.0,0.0,7146.0427663191185,77.76515438166388,27,3208123.264997976
multipoint,32014,anneal,20260931,0.0,0.0,7141.4014932694445,77.76515438166386,27,3194474.1656315397
multipoint,32026,anneal,20260931,0.0,0.0,7135.9488358459,77.76515438166386,27,3172403.6548102116
multipoint,100005,destroy_repair,20260931,0.0,0.0,7122.299551750846,77.53664065414974,27,3216471.5594438273
multipoint,100011,destroy_repair,20260931,0.0,0.0,7122.299551750846,77.47695963648937,27,3208506.7357094246
multipoint,100023,destroy_repair,20260931,0.0,0.0,7122.299551750846,77.47630267775504,27,3161527.9230354317
multipoint,100031,destroy_repair,20260931,0.0,0.0,7122.299551750846,77.47093559639356,27,3156787.740336222
multipoint,100038,destroy_repair,20260931,0.0,0.0,7122.299551750846,76.54356630617669,27,3130599.554652381
multipoint,100044,destroy_repair,20260931,0.0,0.0,7080.0427663191185,78.07590256189896,28,3156002.259628993
multipoint,100045,destroy_repair,20260931,0.0,0.0,7069.9488358459,78.15154366628155,28,3171757.9962009727
multipoint,100110,destroy_repair,20260931,0.0,0.0,7053.032400479067,78.62524624201544,28,3231666.275587501
multipoint,100115,destroy_repair,20260931,0.0,0.0,7053.032400479067,78.57981437605089,28,3188512.4485954093
multipoint,100123,destroy_repair,20260931,0.0,0.0,7053.032400479067,78.55026401702442,28,3183916.2658961997
multipoint,100124,destroy_repair,20260931,0.0,0.0,7039.496152812035,77.73765745407105,28,3214077.6688850108
multipoint,100213,destroy_repair,20260931,0.0,0.0,7017.196881162877,77.82377247931717,28,3186957.108974714
multipoint,0,initial,20260932,0.0,0.0,7017.196881162877,77.82377247931717,28,3186957.108974714
multipoint,26595,anneal,20260932,0.0,0.0,7002.674125066998,78.0734733922941,27,3104278.452942107
multipoint,26698,anneal,20260932,0.0,0.0,7002.674125066998,77.91479238169613,27,3103893.4394939323
multipoint,26704,anneal,20260932,0.0,0.0,7002.674125066998,77.84053030933731,27,3088099.7032518187
multipoint,27026,anneal,20260932,0.0,0.0,7002.674125066998,77.34199197735757,26,3180317.5612680134
multipoint,27226,anneal,20260932,0.0,0.0,6966.2780763833025,80.04096014672126,26,3271941.251919871
multipoint,27266,anneal,20260932,0.0,0.0,6966.2780763833025,80.0248216703876,26,3281718.511570851
multipoint,27316,anneal,20260932,0.0,0.0,6962.443983839965,80.75454584465396,26,3303961.1113541485
multipoint,28033,anneal,20260932,0.0,0.0,6942.674125066998,80.08888785386583,26,3275979.2401018166
multipoint,36161,anneal,20260932,0.0,0.0,6942.674125066998,79.90248315147286,26,3272104.811462045
multipoint,36179,anneal,20260932,0.0,0.0,6942.674125066998,79.82822107911406,26,3256311.0752199315
multipoint,73730,anneal,20260932,0.0,0.0,6933.56381955139,78.22522588544832,27,3166409.6038158606
multipoint,73747,anneal,20260932,0.0,0.0,6933.56381955139,78.18400069901567,27,3144967.238411465
multipoint,73749,anneal,20260932,0.0,0.0,6933.56381955139,78.10973862665683,27,3128916.0603185077
multipoint,73778,anneal,20260932,0.0,0.0,6933.56381955139,78.1022818300676,27,3134530.507373255
multipoint,73808,anneal,20260932,0.0,0.0,6933.56381955139,78.08614335373392,27,3140354.4473099983
multipoint,73929,anneal,20260932,0.0,0.0,6933.56381955139,78.08486833342766,27,3101066.2624246967
multipoint,74361,anneal,20260932,0.0,0.0,6933.56381955139,78.06102393528633,27,3136907.7395959334
multipoint,74474,anneal,20260932,0.0,0.0,6933.56381955139,78.0561691501497,27,3102598.4976963005
multipoint,74514,anneal,20260932,0.0,0.0,6933.56381955139,78.04240787644993,27,3052233.1596241356
multipoint,74517,anneal,20260932,0.0,0.0,6933.56381955139,78.03495107986069,27,3057847.606678883
multipoint,74686,anneal,20260932,0.0,0.0,6933.56381955139,78.02601225519416,27,3096239.808810415
multipoint,74786,anneal,20260932,0.0,0.0,6933.56381955139,78.01242565316204,27,3091357.4879065347
multipoint,74855,anneal,20260932,0.0,0.0,6933.56381955139,77.97238189253383,27,3078326.798290393
multipoint,74934,anneal,20260932,0.0,0.0,6933.56381955139,77.95624341620015,27,3061388.937799567
multipoint,75241,anneal,20260932,0.0,0.0,6933.56381955139,77.59847889224383,27,3062161.439811068
multipoint,75724,anneal,20260932,0.0,0.0,6933.56381955139,77.57084030784328,27,3074247.351363322
multipoint,88029,anneal,20260932,0.0,0.0,6933.56381955139,77.03556243354929,27,3059409.2816661927
multipoint,89416,anneal,20260932,0.0,0.0,6904.461495690661,79.5201443709482,27,3083261.2952089836
multipoint,89423,anneal,20260932,0.0,0.0,6904.461495690661,79.31421074619549,27,3065633.2476316006
multipoint,89440,anneal,20260932,0.0,0.0,6904.461495690661,79.31098931014637,27,3059508.57497582
multipoint,89452,anneal,20260932,0.0,0.0,6904.461495690661,79.3039371837466,27,3077413.1234443733
multipoint,89464,anneal,20260932,0.0,0.0,6904.461495690661,79.27111033404911,27,3077554.951406078
multipoint,89643,anneal,20260932,0.0,0.0,6904.461495690661,78.30924267882042,26,2979442.937757162
multipoint,92049,anneal,20260932,0.0,0.0,6904.461495690661,78.26935431202118,26,2974677.691932527
multipoint,100005,destroy_repair,20260932,0.0,0.0,6873.407211287635,78.21795389735911,26,2979518.9456032882
multipoint,100026,destroy_repair,20260932,0.0,0.0,6873.407211287635,78.20002684886514,26,2992063.8718733205
multipoint,100030,destroy_repair,20260932,0.0,0.0,6873.407211287635,78.0761949912451,26,2999043.3646244076
multipoint,100037,destroy_repair,20260932,0.0,0.0,6873.407211287635,77.5644719724444,26,2999061.8090358195
multipoint,100049,destroy_repair,20260932,0.0,0.0,6867.56381955139,78.21247665851489,27,3017605.995725634
multipoint,100056,destroy_repair,20260932,0.0,0.0,6852.841186938624,78.12938877692754,27,3056770.7878162772
multipoint,100075,destroy_repair,20260932,0.0,0.0,6852.841186938624,78.09656192723006,27,3056912.615777981
multipoint,100083,destroy_repair,20260932,0.0,0.0,6839.393780401922,77.67742130161425,27,3066638.0480761076
multipoint,100084,destroy_repair,20260932,0.0,0.0,6839.393780401922,77.4560628094518,27,3053219.1844079485
multipoint,100087,destroy_repair,20260932,0.0,0.0,6839.393780401922,77.38724816302674,27,3044945.3654820034
multipoint,100088,destroy_repair,20260932,0.0,0.0,6839.393780401922,77.2468915305936,27,3022562.830459974
multipoint,100092,destroy_repair,20260932,0.0,0.0,6838.461495690661,77.02658964370112,27,3026777.2840948785
multipoint,100093,destroy_repair,20260932,0.0,0.0,6838.461495690661,76.63637701477946,27,3019552.6023036893
multipoint,100095,destroy_repair,20260932,0.0,0.0,6838.461495690661,76.39620873667634,27,2991537.9918238427
multipoint,100108,destroy_repair,20260932,0.0,0.0,6838.461495690661,76.3900163265089,27,3021763.0600202177
multipoint,100113,destroy_repair,20260932,0.0,0.0,6838.461495690661,76.33867918198128,27,2991688.5173949534
multipoint,100120,destroy_repair,20260932,0.0,0.0,6838.461495690661,75.73094383116037,27,2976434.115789702
multipoint,100125,destroy_repair,20260932,0.0,0.0,6838.461495690661,75.55160124239904,27,3012357.5735460175
multipoint,100130,destroy_repair,20260932,0.0,0.0,6838.461495690661,75.24768584844587,27,2988480.332744669
multipoint,100133,destroy_repair,20260932,0.0,0.0,6838.461495690661,74.36327818598544,27,2991145.806222777
multipoint,100134,destroy_repair,20260932,0.0,0.0,6838.461495690661,74.36005674993632,27,3009796.7286516763
multipoint,100144,destroy_repair,20260932,0.0,0.0,6838.461495690661,74.28146677810844,27,2993086.5708141364
multipoint,100151,destroy_repair,20260932,0.0,0.0,6838.461495690661,74.23057176149649,27,2987614.097301486
multipoint,100160,destroy_repair,20260932,0.0,0.0,6838.461495690661,74.21393385474616,27,3004592.9743880946
multipoint,100161,destroy_repair,20260932,0.0,0.0,6838.461495690661,73.85756644855833,27,2965170.135026263
multipoint,100193,destroy_repair,20260932,0.0,0.0,6838.461495690661,73.07691290354023,27,3002629.16916288
multipoint,100206,destroy_repair,20260932,0.0,0.0,6772.461495690661,73.33931189192326,27,3050813.2788250213
multipoint,0,initial,20260933,0.0,0.0,6772.461495690661,73.33931189192326,27,3050813.2788250213
multipoint,166,anneal,20260933,0.0,0.0,6768.279981825073,73.56777094337461,27,2989746.1485847854
multipoint,24034,anneal,20260933,0.0,0.0,6768.279981825073,73.37847522537221,27,2935437.881621738
multipoint,24065,anneal,20260933,0.0,0.0,6768.279981825073,73.3618373186219,27,2941507.187729723
multipoint,24105,anneal,20260933,0.0,0.0,6687.115104630006,73.3618373186219,27,2970419.1055548177
multipoint,63935,anneal,20260933,0.0,0.0,6673.83963540118,76.29129344931356,28,3071668.747018755
multipoint,64064,anneal,20260933,0.0,0.0,6673.83963540118,76.26876802261492,28,3057330.680093278
multipoint,64080,anneal,20260933,0.0,0.0,6673.83963540118,75.64434511141769,28,3034137.088841907
multipoint,68005,anneal,20260933,0.0,0.0,6673.83963540118,74.99215884236827,28,3026098.973906879
multipoint,68006,anneal,20260933,0.0,0.0,6673.83963540118,74.97602036603459,28,3031857.6426726733
multipoint,68043,anneal,20260933,0.0,0.0,6673.83963540118,74.44450983086097,27,3017480.863859299
multipoint,68385,anneal,20260933,0.0,0.0,6673.83963540118,73.96112488201028,27,2990643.3623482483
multipoint,68567,anneal,20260933,0.0,0.0,6673.83963540118,73.93419160954518,27,3032095.6426774845
multipoint,68634,anneal,20260933,0.0,0.0,6673.83963540118,73.90574600298602,27,3028869.839759992
multipoint,76003,anneal,20260933,0.0,0.0,6673.83963540118,73.81454923613366,27,3031554.9663939923
multipoint,92071,anneal,20260933,0.0,0.0,6673.83963540118,73.80777978943824,27,3068918.8232262987
multipoint,100001,destroy_repair,20260933,0.0,0.0,6673.83963540118,72.76544725193565,27,3057911.2331992
multipoint,100009,destroy_repair,20260933,0.0,0.0,6673.83963540118,72.74930877560197,27,3063697.875323972
multipoint,100012,destroy_repair,20260933,0.0,0.0,6668.519518173908,73.70355799466186,27,3100969.3310406986
multipoint,100034,destroy_repair,20260933,0.0,0.0,6607.83963540118,73.6425273025904,27,3092985.9850543058
multipoint,100116,destroy_repair,20260933,0.0,0.0,6607.83963540118,73.54089090321402,27,3098733.4558544443
multipoint,0,initial,20260934,0.0,0.0,6607.83963540118,73.54089090321402,27,3098733.4558544443
multipoint,207,anneal,20260934,0.0,0.0,6607.83963540118,73.52688091276056,27,3107586.6270997836
multipoint,52063,anneal,20260934,0.0,0.0,6607.83963540118,73.11730506160771,27,3091332.5286940397
multipoint,52361,anneal,20260934,0.0,0.0,6607.83963540118,73.06161551848021,27,3032263.841784722
multipoint,52363,anneal,20260934,0.0,0.0,6607.83963540118,72.99946719276053,27,3015247.222897422
multipoint,96026,anneal,20260934,0.0,0.0,6607.83963540118,72.92440890224185,27,3007986.1453969907
multipoint,100010,destroy_repair,20260934,0.0,0.0,6607.83963540118,72.90827042590817,27,3013810.0853337343
multipoint,100073,destroy_repair,20260934,0.0,0.0,6607.83963540118,72.80947574060202,27,3014848.620929826
multipoint,0,initial,20260935,0.0,0.0,6607.83963540118,72.80947574060202,27,3014848.620929826
multipoint,1687,anneal,20260935,0.0,0.0,6602.817405342039,75.1125391001255,27,3049907.319661295
multipoint,2072,anneal,20260935,0.0,0.0,6602.519518173908,75.11253910012552,27,3002804.945780194
multipoint,3106,anneal,20260935,0.0,0.0,6602.519518173908,74.8654310667699,27,2948867.1209546505
multipoint,3719,anneal,20260935,0.0,0.0,6602.519518173908,74.77423429991754,27,2950050.3589795385
multipoint,47465,anneal,20260935,0.0,0.0,6602.519518173908,74.60339769474585,27,2954383.024081355
multipoint,88346,anneal,20260935,0.0,0.0,6602.519518173908,74.52833940422717,27,3023577.5701175216
multipoint,92633,anneal,20260935,0.0,0.0,6602.519518173908,74.52290376335293,27,3075604.4353535078
multipoint,92671,anneal,20260935,0.0,0.0,6602.519518173908,74.50676528701926,27,3081428.3752902513
multipoint,100106,destroy_repair,20260935,0.0,0.0,6602.519518173908,74.43863897779849,27,3082239.1854662593
multipoint,100141,destroy_repair,20260935,0.0,0.0,6602.519518173908,74.41763036376466,27,3081805.99326289
multipoint,0,initial,20260936,0.0,0.0,6602.519518173908,74.41763036376466,27,3081805.99326289
multipoint,100080,destroy_repair,20260936,0.0,0.0,6602.519518173908,74.39474317273812,27,3092148.937630653
