family,iteration,phase,seed,hard_late_s,weighted_tardiness_s,makespan_s,energy_kwh,trips,weighted_completion_s
direct_only,39635,anneal,20260930,0.0,0.0,7334.241889078155,81.16220524030427,33,3283207.3718167306
direct_only,39818,anneal,20260930,0.0,0.0,7334.241889078155,81.14084615177987,33,3300922.068692724
direct_only,40031,anneal,20260930,0.0,0.0,7334.241889078155,81.11102351444049,33,3286906.7329970063
direct_only,48941,anneal,20260930,0.0,0.0,7334.241889078155,79.9611953051622,32,3256929.647671119
direct_only,52249,anneal,20260930,0.0,0.0,7307.212032754794,79.6291342805415,32,3243924.288800614
direct_only,52502,anneal,20260930,0.0,0.0,7295.174314277358,79.79815255281973,32,3263777.6723850323
direct_only,52578,anneal,20260930,0.0,0.0,7291.2330816695085,79.79815255281973,32,3162864.399027131
direct_only,52607,anneal,20260930,0.0,0.0,7291.2330816695085,79.78689573710848,32,3167918.6300920816
direct_only,52901,anneal,20260930,0.0,0.0,7291.2330816695085,79.78373156575432,32,3199816.117373689
direct_only,56621,anneal,20260930,0.0,0.0,7291.2330816695085,79.75711237410617,32,3260222.4333920996
direct_only,81591,anneal,20260930,0.0,0.0,7291.2330816695085,79.60537266570893,31,3051041.214204075
direct_only,98016,anneal,20260930,0.0,0.0,7277.174738486967,80.41298791287807,31,3201571.1898564287
direct_only,98324,anneal,20260930,0.0,0.0,7277.174738486967,80.36585846664889,31,3221489.3811485036
direct_only,98639,anneal,20260930,0.0,0.0,7277.174738486967,80.16689791327224,31,3141336.026047975
direct_only,98809,anneal,20260930,0.0,0.0,7277.174738486967,78.27568283409423,30,3108409.3938434706
direct_only,98943,anneal,20260930,0.0,0.0,7268.241889078155,79.22489420458763,31,3249116.459191405
direct_only,100007,destroy_repair,20260930,0.0,0.0,7268.241889078155,79.167928147513,31,3267112.665575568
direct_only,100018,destroy_repair,20260930,0.0,0.0,7252.4083634968265,78.97245091148721,31,3257263.5577404387
direct_only,100020,destroy_repair,20260930,0.0,0.0,7225.2330816695085,78.9656814647918,31,3281377.312208072
direct_only,100048,destroy_repair,20260930,0.0,0.0,7225.2330816695085,78.86404506541543,31,3283770.044599571
direct_only,100050,destroy_repair,20260930,0.0,0.0,7225.2330816695085,78.83866001176092,31,3298219.180337018
direct_only,100084,destroy_repair,20260930,0.0,0.0,7225.2330816695085,78.83543857571179,31,3272509.2496785684
direct_only,100091,destroy_repair,20260930,0.0,0.0,7225.2330816695085,78.82159465807023,31,3231828.9612839683
direct_only,100161,destroy_repair,20260930,0.0,0.0,7219.920370224318,80.60932631409537,32,3263668.3553610076
direct_only,0,initial,20260931,0.0,0.0,7219.920370224318,80.60932631409537,32,3263668.3553610076
direct_only,1060,anneal,20260931,0.0,0.0,7202.262695789979,80.73668210846814,32,3186501.8119885633
direct_only,2602,anneal,20260931,0.0,0.0,7202.241889078155,80.99518070275316,32,3280247.715988
direct_only,7139,anneal,20260931,0.0,0.0,7167.504807356645,79.62719753958496,32,3313110.4471172
direct_only,7714,anneal,20260931,0.0,0.0,7166.697177092202,79.62719753958497,32,3342096.063904665
direct_only,7737,anneal,20260931,0.0,0.0,7166.536086632118,79.62719753958497,32,3322494.1834416706
direct_only,74325,anneal,20260931,0.0,0.0,7166.536086632118,78.53892996963647,31,3069005.8833830394
direct_only,75766,anneal,20260931,0.0,0.0,7166.536086632118,77.39880819864939,30,3136398.1549390513
direct_only,90844,anneal,20260931,0.0,0.0,7163.129871533438,78.63506330187742,31,3042740.927443802
direct_only,90968,anneal,20260931,0.0,0.0,7128.572689910459,78.69127768693319,31,3073770.967667273
direct_only,91196,anneal,20260931,0.0,0.0,7128.572689910459,78.6540626160381,31,3041869.484203384
direct_only,91820,anneal,20260931,0.0,0.0,7128.572689910459,78.6083533746747,31,3090160.4109957195
direct_only,100013,destroy_repair,20260931,0.0,0.0,7128.572689910459,78.51033214938307,31,3083061.3572245906
direct_only,100017,destroy_repair,20260931,0.0,0.0,7128.572689910459,78.26424214977722,31,3085499.68866639
direct_only,100022,destroy_repair,20260931,0.0,0.0,7128.572689910459,78.23441951243784,31,3084612.890287974
direct_only,100028,destroy_repair,20260931,0.0,0.0,7128.572689910459,78.22316269672659,31,3099951.389973549
direct_only,100035,destroy_repair,20260931,0.0,0.0,7128.572689910459,78.15310439402928,31,3110671.0908872522
direct_only,0,initial,20260932,0.0,0.0,7128.572689910459,78.15310439402928,31,3110671.0908872522
direct_only,10240,anneal,20260932,0.0,0.0,7128.572689910459,78.09301630422162,31,3200828.385677175
direct_only,22994,anneal,20260932,0.0,0.0,7119.772440123317,78.22054390006805,31,3126993.300623344
direct_only,23011,anneal,20260932,0.0,0.0,7116.693747952648,78.22054390006805,31,3128119.7170801777
direct_only,23424,anneal,20260932,0.0,0.0,7116.693747952648,78.21780289839909,31,3121206.4671300096
direct_only,40912,anneal,20260932,0.0,0.0,7116.693747952646,78.09236604189236,31,3151215.1463420293
direct_only,96063,anneal,20260932,0.0,0.0,7116.693747952648,77.11421927084689,30,3194518.2294456423
direct_only,100003,destroy_repair,20260932,0.0,0.0,7106.536086632118,78.90539616189854,31,3281051.405371864
direct_only,100005,destroy_repair,20260932,0.0,0.0,7083.16051646917,79.10532064827666,31,3299576.845555052
direct_only,100024,destroy_repair,20260932,0.0,0.0,7053.476150891091,79.04421788672585,31,3315992.2486515823
direct_only,100033,destroy_repair,20260932,0.0,0.0,7053.476150891091,79.04368625087555,31,3337064.6226020916
direct_only,100055,destroy_repair,20260932,0.0,0.0,7053.476150891091,78.97389794810663,31,3336780.4309360473
direct_only,0,initial,20260933,0.0,0.0,7053.476150891091,78.97389794810663,31,3336780.4309360473
direct_only,6123,anneal,20260933,0.0,0.0,7050.693747952648,77.37405457959828,30,3110549.0129973334
direct_only,15688,anneal,20260933,0.0,0.0,7035.642484999568,78.48428239392327,31,3102109.338968798
direct_only,15792,anneal,20260933,0.0,0.0,7024.877304523735,78.48428239392327,31,3114089.8115504743
direct_only,15988,anneal,20260933,0.0,0.0,7024.877304523735,78.48106095787415,31,3142716.4454796305
direct_only,24588,anneal,20260933,0.0,0.0,6993.476150891091,78.20292635028181,31,3195292.5810830607
direct_only,80019,anneal,20260933,0.0,0.0,6984.693747952646,78.20292635028181,31,3188654.1642841413
direct_only,91503,anneal,20260933,0.0,0.0,6984.693747952648,78.05980899147379,31,3190433.799024095
direct_only,92177,anneal,20260933,0.0,0.0,6984.693747952648,77.98975068877647,31,3259621.3508603745
direct_only,100010,destroy_repair,20260933,0.0,0.0,6984.693747952648,77.936974476689,31,3258586.966453636
direct_only,100029,destroy_repair,20260933,0.0,0.0,6984.693747952648,77.83597640565556,31,3262903.778644775
direct_only,0,initial,20260934,0.0,0.0,6984.693747952648,77.83597640565556,31,3262903.778644775
direct_only,8047,anneal,20260934,0.0,0.0,6984.693747952648,77.82471958994431,31,3223368.9366117087
direct_only,0,initial,20260935,0.0,0.0,6984.693747952648,77.82471958994431,31,3223368.9366117087
direct_only,100145,destroy_repair,20260935,0.0,0.0,6984.693747952648,77.80537737587444,31,3188300.4356964645
direct_only,0,initial,20260936,0.0,0.0,6984.693747952648,77.80537737587444,31,3188300.4356964645
direct_only,0,initial,20260937,0.0,0.0,6984.693747952648,77.80537737587444,31,3188300.4356964645
direct_only,0,initial,20260938,0.0,0.0,6984.693747952648,77.80537737587444,31,3188300.4356964645
direct_only,0,initial,20260939,0.0,0.0,6984.693747952648,77.80537737587444,31,3188300.4356964645
direct_only,0,initial,20260940,0.0,0.0,6984.693747952648,77.80537737587444,31,3188300.4356964645
direct_only,0,initial,20260941,0.0,0.0,6984.693747952648,77.80537737587444,31,3188300.4356964645
